id,language,source_title,raw_path,final_path,raw_duration_s,final_duration_s,duration_delta_s,raw_sample_rate,final_sample_rate,raw_snr_db,final_snr_db,snr_delta_db,raw_clipping_pct,final_clipping_pct,clipping_delta_pct,raw_rms_dbfs,final_rms_dbfs,rms_delta_db,raw_peak_dbfs,final_peak_dbfs,raw_active_ratio,final_active_ratio,active_ratio_delta,raw_silence_ratio,final_silence_ratio,silence_ratio_delta,raw_lufs,final_lufs,lufs_delta,raw_lufs_target_error,final_lufs_target_error,lufs_target_error_delta,raw_loudness_range_db,final_loudness_range_db,loudness_range_delta_db,raw_crest_factor_db,final_crest_factor_db,crest_factor_delta_db,raw_dc_offset,final_dc_offset,dc_offset_abs_delta,raw_spectral_flatness,final_spectral_flatness,spectral_flatness_delta,raw_spectral_centroid_hz,final_spectral_centroid_hz,spectral_centroid_delta_hz,raw_low_freq_rumble_ratio,final_low_freq_rumble_ratio,low_freq_rumble_delta,raw_high_freq_noise_ratio,final_high_freq_noise_ratio,high_freq_noise_delta,raw_speech_band_energy_ratio,final_speech_band_energy_ratio,speech_band_energy_delta,raw_zero_crossing_rate,final_zero_crossing_rate,zero_crossing_rate_delta,acoustic_similarity,speaker_similarity_proxy,transcript_available,transcript_source,emotion_status,asr_char_similarity,asr_word_f1
a7TJzv_1icU_c0032_s002,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0032_s002_raw.wav,data/final/a7TJzv_1icU_c0032_s002.wav,29.9,29.9,0.0,16000,24000,28.137906451046465,28.033068146929597,-0.10483830411686768,0.0,0.0,0.0,-14.89885141818721,-23.095099578159587,-8.196248159972377,-0.7036843619451234,-8.767457362279137,0.5612449799196787,0.5542168674698795,-0.007028112449799173,0.4387550200803213,0.4457831325301205,0.007028112449799173,-15.105422046259049,-23.286973497970088,-8.181551451711039,7.894577953740951,0.286973497970088,-7.607604455770863,21.87742526462607,21.69013218497623,-0.18729307964984088,14.195167056242086,14.327642215880449,0.13247515963836243,-1.113464202370532e-05,-4.431895720653045e-06,-6.702746303052275e-06,0.00500168272682788,0.003516820660051157,-0.0014848620667767235,1241.3132938294239,1236.9769671422523,-4.33632668717155,0.00015905807926971973,0.00015916886619367574,1.1078692395600793e-07,0.00011013875780988697,9.969353673490119e-05,-1.0445221074985777e-05,0.9997308031629204,0.9997411375970713,1.0334434150882643e-05,0.09582584809491979,0.09571356951871658,-0.00011227857620320358,0.9699352678214354,0.9699352678214354,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.02886002886002886,0.06802721088435375
dpbp_jV4Pzz0Wz0Y_c0034_s001,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0034_s001_raw.wav,data/final/dpbp_jV4Pzz0Wz0Y_c0034_s001.wav,11.4595,11.4595,0.0,16000,24000,53.36935769609564,54.042776818868184,0.6734191227725432,0.0,0.0,0.0,-22.960183992718534,-22.28676486994599,0.6734191227725432,-5.174643779644619,-4.277548204068854,0.7112860892388452,0.7165354330708661,0.005249343832020914,0.2887139107611548,0.2834645669291339,-0.005249343832020914,-23.402824694253425,-22.777892986763607,0.624931707489818,0.40282469425342526,0.2221070132363927,-0.18071768101703256,54.23869810072527,53.66063959850615,-0.5780585022191218,17.78554021307392,18.009216665877137,0.22367645280321824,-6.659367232324981e-07,5.591360740429156e-07,-1.0680064918958249e-07,0.023113299472482446,0.015937691293003802,-0.007175608179478644,1166.4915817951207,1139.9389995100871,-26.552582285033623,0.00046582612017585085,0.00045700169250107066,-8.824427674780188e-06,0.0002908332168475525,0.0002656990694765515,-2.513414737100099e-05,0.9992433406629768,0.9992772992380226,3.395857504573385e-05,0.08548186150766017,0.08842923050139276,0.002947368993732588,0.9999040405535639,0.9999040405535639,True,pipeline_asr,heuristic_fallback_with_transcript,0.7463556851311953,0.6486486486486486
dpbp_pyVLK891zrE_c0041_s001,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0041_s001_raw.wav,data/final/dpbp_pyVLK891zrE_c0041_s001.wav,22.75925,22.75925,0.0,16000,24000,32.53885507035126,32.03205322006789,-0.5068018502833738,0.0,0.0,0.0,-25.728936686805973,-22.859900422230155,2.8690362645758185,-4.581216754623988,-1.7213828729846992,0.5277044854881267,0.5118733509234829,-0.0158311345646438,0.47229551451187335,0.48812664907651715,0.0158311345646438,-25.0221587831613,-22.17734161725298,2.8448171659083172,2.0221587831612986,0.8226583827470186,-1.19950040041428,29.39964953475118,27.73267348717941,-1.6669760475717688,21.147719932181985,21.138517549245456,-0.009202382936528863,6.517715560534453e-06,1.1451452706757738e-05,4.933737146223284e-06,0.04077783016625408,0.027481615851288183,-0.013296214314965898,2008.0634947582103,1980.9934262332201,-27.07006852499012,9.698912473991791e-05,0.0001028527351757789,5.863610435860979e-06,0.0033514972540376717,0.003757835583111553,0.00040633832907388144,0.9965515136212225,0.9961393116817125,-0.00041220193950997075,0.139795196190309,0.1390675748332163,-0.0007276213570927004,0.9971171440922482,0.9971171440922482,True,pipeline_asr,heuristic_fallback_with_transcript,0.7083333333333334,0.8070175438596492
a7TJzv_1icU_c0023_s009,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0023_s009_raw.wav,data/final/a7TJzv_1icU_c0023_s009.wav,24.4,24.4,0.0,16000,24000,28.31047029699866,28.23545363480097,-0.07501666219769021,0.0,0.0,0.0,-14.215205553193975,-22.892714090288216,-8.67750853709424,-0.23264048523791447,-8.965348988726259,0.5547355473554736,0.5559655596555966,0.0012300123001229846,0.4452644526445264,0.4440344403444034,-0.0012300123001229846,-14.234264863920018,-22.907194272117184,-8.672929408197167,8.765735136079982,0.0928057278828156,-8.672929408197167,23.136375721800935,23.15150158503362,0.015125863232686498,13.982565067956061,13.927365101561957,-0.055199966394104294,5.859468804031122e-06,2.1525419474950907e-06,-3.7069268565360313e-06,0.005679219919232733,0.004004191428831901,-0.0016750284904008313,1285.5326412195025,1281.6325708526463,-3.9000703668561982,0.00041870803818424727,0.0004172926521036738,-1.415386080573489e-06,8.326881574667366e-05,8.010449092029165e-05,-3.164324826382018e-06,0.9994980231460688,0.9995026028569759,4.579710907059997e-06,0.10507646113204457,0.10507710108125819,6.399492136210938e-07,0.9569929957735259,0.9569929957735259,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.05052005943536404,0.5217391304347826
dpbp_jV4Pzz0Wz0Y_c0004_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0004_s000_raw.wav,data/final/dpbp_jV4Pzz0Wz0Y_c0004_s000.wav,4.838875,4.838875,0.0,16000,24000,53.739003176571096,52.7035895040401,-1.0354136725309928,0.0,0.0,0.0,-21.006923078541316,-23.62595218477407,-2.6190291062327553,-1.9022910237611108,-4.623994492952677,0.7391304347826086,0.7018633540372671,-0.037267080745341574,0.26086956521739135,0.2981366459627329,0.037267080745341574,-21.637149011226533,-24.253358278781,-2.616209267554467,1.3628509887734666,1.2533582787810005,-0.10949270999246608,54.78930745513213,54.67312704626613,-0.11618040886600056,19.104632054780204,19.001957691821396,-0.10267436295880827,1.3212248471647271e-05,9.883466636178992e-06,-3.3287818354682784e-06,0.021268308931161932,0.014687144785282043,-0.0065811641458798885,1162.4000268323646,1130.978538102623,-31.421488729741668,0.0004016835455926741,0.00040812984915340327,6.446303560729192e-06,0.0002768754629552672,0.00024100779166689654,-3.5867671288370676e-05,0.9993214409914518,0.9993508623591798,2.9421367727988645e-05,0.083740234375,0.08678877981085527,0.0030485454358552683,0.9994107090031192,0.9994107090031192,True,pipeline_asr,heuristic_fallback_with_transcript,0.8709677419354839,0.5714285714285714
dpbp_pyVLK891zrE_c0023_s000,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0023_s000_raw.wav,data/final/dpbp_pyVLK891zrE_c0023_s000.wav,16.419625,16.419625,0.0,16000,24000,33.62162272167309,33.01706695388149,-0.6045557677916022,0.0,0.0,0.0,-22.535966874795086,-25.250724803275748,-2.7147579284806618,-4.619932818977301,-6.25051814643832,0.5246800731261426,0.5173674588665448,-0.007312614259597838,0.4753199268738574,0.4826325411334552,0.007312614259597838,-21.448880070320627,-24.4473838045233,-2.998503734202675,1.5511199296793734,1.4473838045233016,-0.10373612515607178,31.577984642403806,29.7027841179261,-1.8752005244777052,17.916034055817786,19.000206656837427,1.0841726010196417,2.2054541688811312e-05,1.6234594800968608e-05,-5.819946887842704e-06,0.05118947916255957,0.03484090365119876,-0.016348575511360812,2169.806426104643,2140.9590028791204,-28.84742322552256,0.0003046337941000427,0.0003713032336405956,6.666943954055293e-05,0.002308671618187748,0.002081953361053533,-0.00022671825713421485,0.9973866945877122,0.9975467434053058,0.00016004881759357215,0.15102520063229571,0.15042862354085604,-0.0005965770914396762,0.9991717291389133,0.9991717291389133,True,pipeline_asr,heuristic_fallback_with_transcript,0.9035294117647059,0.9126213592233009
a7TJzv_1icU_c0014_s002,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0014_s002_raw.wav,data/final/a7TJzv_1icU_c0014_s002.wav,24.3,24.3,0.0,16000,24000,28.32169066601445,28.19214657444124,-0.12954409157321223,0.0,0.0,0.0,-13.788644459086258,-23.42687979035645,-9.63823533127019,-0.45267383427074753,-9.99928873610526,0.6111111111111112,0.608641975308642,-0.0024691358024692134,0.38888888888888884,0.39135802469135805,0.0024691358024692134,-13.694628098446623,-23.332101535906908,-9.637473437460285,9.305371901553377,0.33210153590690794,-8.973270365646469,24.762738668426966,24.44669936352389,-0.3160393049030752,13.33597062481551,13.427591054251186,0.09162042943567705,-7.924837340052726e-06,-2.72402874563293e-06,-5.200808594419795e-06,0.003179247578637358,0.0023071790332448287,-0.0008720685453925295,1235.3977725204809,1232.5040490064202,-2.893723514060639,0.0004682739386382658,0.0004801560804930702,1.1882141854804385e-05,5.584831255644147e-05,5.444022164851818e-05,-1.40809090792329e-06,0.9994758777488051,0.9994654036978581,-1.047405094700693e-05,0.09054854543585526,0.09054854543585526,0.0,0.9577195944970093,0.9577195944970093,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.1187214611872146,0.6257668711656442
jV4Pzz0Wz0Y_c0019_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0019_s000_raw.wav,data/final/jV4Pzz0Wz0Y_c0019_s000.wav,6.2,6.2,0.0,16000,24000,53.16436126978306,53.97939228463147,0.8150310148484152,0.0,0.0,0.0,-23.165180419031124,-22.350149404182705,0.8150310148484188,-7.52905841854164,-6.607225844035966,0.7233009708737864,0.7330097087378641,0.009708737864077666,0.2766990291262136,0.2669902912621359,-0.009708737864077666,-23.153618664251333,-22.278816767853314,0.8748018963980186,0.15361866425133286,0.7211832321466858,0.5675645678953529,52.731708376519634,52.62745656192584,-0.10425181459379473,15.636122000489486,15.742923560146737,0.10680155965725113,-3.5236727806829637e-06,-3.615963843560988e-06,9.229106287802411e-08,0.01556875529711897,0.010896451340821648,-0.004672303956297322,1147.7530183189374,1121.1323510823102,-26.62066723662724,0.00043161530042067374,0.00044146598076804885,9.850680347375112e-06,0.0005501835396166273,0.0005354066866873553,-1.4776852929272006e-05,0.9990182011599628,0.9990231273325444,4.92617258163186e-06,0.07193590931056701,0.07549734213917526,0.0035614328286082547,0.9999263164681627,0.9999263164681627,True,pipeline_asr,heuristic_fallback_with_transcript,0.5604395604395604,0.3103448275862069
pyVLK891zrE_c0006_s000,hi-IN,Do It Yourself,data/raw_segments/pyVLK891zrE_c0006_s000_raw.wav,data/final/pyVLK891zrE_c0006_s000.wav,22.7000625,22.7,6.250000000207478e-05,16000,24000,32.84611009333914,32.8844918761359,0.03838178279675475,0.0,0.0,0.0,-26.581519586875466,-24.555446824718217,2.0260727621572485,-4.94727261024668,-1.6058132828343716,0.5515873015873016,0.5608465608465608,0.00925925925925919,0.4484126984126984,0.4391534391534392,-0.00925925925925919,-26.00032219889999,-24.014084089565504,1.9862381093344865,3.0003221988999904,1.0140840895655039,-1.9862381093344865,28.90132292593455,28.321855049210676,-0.579467876723875,21.634246976628788,22.949633541883845,1.3153865652550571,-5.3159424539975794e-06,-5.975798888353524e-06,6.598564343559448e-07,0.04816686335530322,0.03240087718547462,-0.0157659861698286,2018.365417982272,1989.7528037085385,-28.61261427373347,0.00016250186103728827,0.00014067896227202992,-2.1822898765258352e-05,0.006882612366629253,0.004734866894754383,-0.0021477454718748694,0.9929548857723334,0.9951244541429737,0.002169568370640307,0.14330091879401408,0.14293917803697184,-0.00036174075704223374,0.9989418914918451,0.9989418914918451,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.13412816691505217,0.3088235294117647
a7TJzv_1icU_c0033_s003,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0033_s003_raw.wav,data/final/a7TJzv_1icU_c0033_s003.wav,30.0,30.0,0.0,16000,24000,27.279263439803444,27.275742629506926,-0.003520810296517851,0.0,0.0,0.0,-14.967323710897428,-22.52713607930535,-7.559812368407922,-0.358519185123547,-7.886340899226179,0.562,0.577,0.014999999999999902,0.43799999999999994,0.42300000000000004,-0.014999999999999902,-15.173347272232993,-22.721273804326245,-7.547926532093252,7.826652727767007,0.27872619567375523,-7.547926532093252,20.971047129704402,20.903299663508925,-0.06774746619547756,14.608804525773882,14.640795180079174,0.031990654305291244,-2.7141571044921876e-06,-9.236653645833334e-07,-1.7904917399088543e-06,0.00506641517197226,0.003551576135325313,-0.0015148390366469468,1284.1037161647796,1279.947854651791,-4.155861512988622,0.00016511743463886697,0.00016983788242717134,4.72044778830437e-06,9.912273677572846e-05,9.208266396897578e-05,-7.040072806752679e-06,0.9997357598285853,0.9997380794536036,2.319625018287752e-06,0.10367960004664178,0.10359318779984009,-8.641224680169812e-05,0.9694208171779544,0.9694208171779544,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.0075,0.01388888888888889
jV4Pzz0Wz0Y_c0006_s001,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0006_s001_raw.wav,data/final/jV4Pzz0Wz0Y_c0006_s001.wav,8.2,8.2,0.0,16000,24000,47.98926167679359,47.802477099022354,-0.1867845777712347,0.0,0.0,0.0,-22.319708560524237,-23.421639787083993,-1.1019312265597563,-6.8167558613799715,-8.036147043759561,0.7142857142857143,0.7106227106227107,-0.00366300366300365,0.2857142857142857,0.28937728937728935,0.00366300366300365,-22.75642836728191,-23.856516732018985,-1.1000883647370756,0.24357163271809057,0.856516732018985,0.6129450993008945,48.59032835803107,48.826242445844606,0.2359140878135335,15.502952699144263,15.385492743324434,-0.11745995581982882,-5.170077812380907e-06,-4.73348105826029e-06,-4.365967541206167e-07,0.02711965538748705,0.018572173459512502,-0.008547481927974547,1241.596936959477,1202.184374275625,-39.412562683852,9.838924247584594e-05,9.721539497056138e-05,-1.1738475052845628e-06,0.0007849156807624375,0.0006775822459301283,-0.0001073334348323092,0.9991166950767616,0.9992252023590994,0.00010850728233779972,0.10198998358463035,0.10171449416342412,-0.00027548942120622644,0.9998878273690376,0.9998878273690376,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
pyVLK891zrE_c0036_s001,hi-IN,Do It Yourself,data/raw_segments/pyVLK891zrE_c0036_s001_raw.wav,data/final/pyVLK891zrE_c0036_s001.wav,9.0,9.0,0.0,16000,24000,37.6706206253841,35.5500144475312,-2.120606177852906,0.0,0.0,0.0,-27.063291074807033,-25.81581345985217,1.2474776149548639,-5.2325499250328935,-4.736670025837712,0.5366666666666666,0.5266666666666666,-0.010000000000000009,0.4633333333333334,0.4733333333333334,0.010000000000000009,-25.795180534884185,-24.74553434187423,1.0496461930099557,2.795180534884185,1.7455343418742295,-1.0496461930099557,35.38066539286848,32.959610081761475,-2.421055311107004,21.83074114977414,21.079143434014455,-0.7515977157596865,1.3245476616753473e-05,1.7635204173900463e-05,4.38972755714699e-06,0.046950859902279256,0.032024269201112746,-0.01492659070116651,2065.1308460324194,2028.7771867424767,-36.3536592899427,0.00013707877423717297,0.00015823691922343673,2.115814498626376e-05,0.003489755244654997,0.003239657720793808,-0.00025009752386118914,0.9963731659811077,0.9966021053599826,0.000228939378874915,0.1495456560283688,0.14844615746897163,-0.0010994985593971718,0.9993081357252074,0.9993081357252074,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
a7TJzv_1icU_c0032_s001,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0032_s001_raw.wav,data/final/a7TJzv_1icU_c0032_s001.wav,19.9,19.9,0.0,16000,24000,28.981973710749728,28.955762406940202,-0.026211303809525077,0.0,0.0,0.0,-15.263102424018891,-22.971671015585983,-7.708568591567092,-0.3405819632487832,-8.379140898107137,0.5173453996983409,0.5233785822021116,0.006033182503770718,0.4826546003016591,0.47662141779788836,-0.006033182503770718,-15.191329978752234,-22.940280210500486,-7.7489502317482515,7.8086700212477655,0.059719789499514064,-7.7489502317482515,23.446216837252592,23.20955726999146,-0.2366595672611318,14.922520460770109,14.592530117478848,-0.32999034329126076,-1.955463658625157e-06,-8.566774914612123e-07,-1.0987861671639448e-06,0.0030423210821973017,0.002232714942327586,-0.0008096061398697157,1258.3627056224093,1256.0736093814628,-2.289096240946492,0.00023239053112538363,0.00023388479643130617,1.4942653059225452e-06,3.226219565572206e-05,3.0433201934623782e-05,-1.8289937210982806e-06,0.9997353472732187,0.9997356820016342,3.347284155408303e-07,0.10761655948553055,0.10760321417805466,-1.3345307475889912e-05,0.9710638396339693,0.9710638396339693,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.7121771217712177,0.883720930232558
jV4Pzz0Wz0Y_c0028_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0028_s000_raw.wav,data/final/jV4Pzz0Wz0Y_c0028_s000.wav,9.1,9.1,0.0,16000,24000,45.85212848312998,44.93069222987088,-0.9214362532591025,0.0,0.0,0.0,-22.177981276168186,-23.09941752942729,-0.9214362532591025,-6.415382446195464,-7.013022305325254,0.7095709570957096,0.7128712871287128,0.0033003300330032292,0.2904290429042904,0.28712871287128716,-0.0033003300330032292,-22.698694367719515,-23.648063830272733,-0.9493694625532179,0.301305632280485,0.6480638302727328,0.34675819799224783,42.07251392590381,41.17153032955074,-0.9009835963530719,15.762598829972722,16.086395224102034,0.32379639412931205,3.0863416063916553e-06,3.1448196578811815e-06,5.847805148952623e-08,0.024282764029223514,0.016903209423221648,-0.007379554606001867,1149.166772746971,1119.356662052507,-29.8101106944639,3.9437852257881125e-05,4.009371679342638e-05,6.558645355452577e-07,0.0005079476124332134,0.0004641044409341303,-4.384317149908312e-05,0.999452614535309,0.9994958018422724,4.318730696339923e-05,0.08746402138157895,0.09475568804824562,0.0072916666666666685,0.9999082105490646,0.9999082105490646,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9812734082397003,0.847457627118644
dpbp_pyVLK891zrE_c0012_s000,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0012_s000_raw.wav,data/final/dpbp_pyVLK891zrE_c0012_s000.wav,12.83925,12.83925,0.0,16000,24000,33.68159874444051,30.68520782936339,-2.996390915077118,0.0,0.0,0.0,-23.75833995641361,-26.559534269454584,-2.8011943130409733,-4.403815969560766,-6.233115907433014,0.5011709601873536,0.5011709601873536,0.0,0.49882903981264637,0.49882903981264637,0.0,-23.030647580721055,-26.104786931526437,-3.074139350805382,0.030647580721055334,3.104786931526437,3.074139350805382,31.51295517320805,26.738878507657603,-4.774076665550446,19.354523986852847,20.32641836202157,0.9718943751687235,3.6627986752049378e-06,2.0897878770684456e-06,-1.5730107981364922e-06,0.04240779660523188,0.028633348748267805,-0.013774447856964078,2121.2477371438445,2093.017183108681,-28.23055403516355,8.850248197105713e-05,0.00011484242197261898,2.6339940001561852e-05,0.0024114241229696593,0.001906304616283272,-0.0005051195066863873,0.9975000733950595,0.9979788529617443,0.0004787795666847394,0.14298259678171643,0.14224045786691542,-0.000742138914801016,0.9998222830668615,0.9998222830668615,True,pipeline_asr,heuristic_fallback_with_transcript,0.96045197740113,0.8705882352941177
a7TJzv_1icU_c0031_s004,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0031_s004_raw.wav,data/final/a7TJzv_1icU_c0031_s004.wav,16.6599375,16.66,6.249999999852207e-05,16000,24000,28.130058205319397,28.170829422972666,0.040771217653269076,0.0,0.0,0.0,-14.43114280062819,-23.15036594535513,-8.71922314472694,-0.10909685892637742,-8.76236747661455,0.4972972972972973,0.5009009009009009,0.003603603603603567,0.5027027027027027,0.4990990990990991,-0.003603603603603567,-14.54515531058693,-23.265536247609063,-8.720380937022133,8.45484468941307,0.265536247609063,-8.189308441804007,22.06803187742142,22.21518182730894,0.1471499498875204,14.322045941701816,14.387998468740582,0.06595252703876575,-6.86006955777145e-07,-1.6684530257415466e-07,-5.191616532029903e-07,0.003459307339212045,0.002508120006947952,-0.000951187332264093,1252.8086020150652,1249.275058998297,-3.533543016768135,0.0006969408045058293,0.0006992208070242358,2.2800025184065023e-06,6.762357647201346e-05,6.503541192813897e-05,-2.5881645438744936e-06,0.9992354356190221,0.9992357437810476,3.081620255640516e-07,0.10022230386276391,0.10020637146113244,-1.5932401631474358e-05,0.9596064228677021,0.9596064228677021,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9081885856079405,0.9195402298850575
dpbp_jV4Pzz0Wz0Y_c0012_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0012_s000_raw.wav,data/final/dpbp_jV4Pzz0Wz0Y_c0012_s000.wav,7.159,7.159,0.0,16000,24000,44.080219239453875,44.131472133913114,0.05125289445923897,0.0,0.0,0.0,-23.306198416254396,-23.254945521795158,0.05125289445923897,-7.424989495516777,-7.800674739539256,0.6722689075630253,0.6764705882352942,0.004201680672268893,0.32773109243697474,0.32352941176470584,-0.004201680672268893,-24.103561992708418,-24.0223144206644,0.08124757204401689,1.1035619927084177,1.0223144206644008,-0.08124757204401689,42.924476525557935,42.77543241664728,-0.14904410891065822,15.881208920737617,15.4542707822559,-0.4269381384817166,-3.42171790630129e-06,-3.0768729679388124e-06,-3.448449383624778e-07,0.015062701335363003,0.010253811796484658,-0.004808889538878345,1007.7673987905207,979.3481810070133,-28.419217783507406,0.0008006973202404165,0.0009084850627189601,0.00010778774247854363,0.0003351838720338694,0.0002917091175173183,-4.347475451655107e-05,0.9988641188077256,0.9987998058197639,-6.431298796172324e-05,0.06563677106584821,0.06578281947544642,0.0001460484095982123,0.9999736967170735,0.9999736967170735,True,pipeline_asr,heuristic_fallback_with_transcript,0.8648648648648649,0.6530612244897959
dpbp_pyVLK891zrE_c0010_s000,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0010_s000_raw.wav,data/final/dpbp_pyVLK891zrE_c0010_s000.wav,16.81975,16.819708333333335,4.166666666449714e-05,16000,24000,37.36623675110947,36.321774590059064,-1.0444621610504043,0.0,0.0,0.0,-23.694792175655053,-26.028412550932735,-2.3336203752776825,-4.809225063780661,-5.456679547809053,0.5714285714285714,0.5517857142857143,-0.019642857142857073,0.4285714285714286,0.4482142857142857,0.019642857142857073,-22.655135462378922,-25.185397016330793,-2.5302615539518705,0.3448645376210777,2.1853970163307928,1.840532478709715,36.47333858472248,34.132644869194,-2.3406937155284737,18.885567111874394,20.571733003123683,1.6861658912492885,1.801008397052758e-05,1.2788831810687426e-05,-5.221252159840153e-06,0.046399464047028945,0.03168106891867144,-0.014718395128357507,2023.7503332312342,1997.5278147657657,-26.22251846546851,9.3646473233775e-05,0.00010308463416705564,9.438160933280632e-06,0.0018804591378882248,0.001844344286055898,-3.611485183232675e-05,0.9980258943888778,0.9980525710797767,2.6676690898952415e-05,0.13981274506891636,0.1389633584838403,-0.0008493865850760507,0.9997343742929957,0.9997343742929957,True,pipeline_asr,heuristic_fallback_with_transcript,0.003952569169960474,0.0
a7TJzv_1icU_c0031_s001,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0031_s001_raw.wav,data/final/a7TJzv_1icU_c0031_s001.wav,22.6,22.6,0.0,16000,24000,27.084135633504243,27.004470829791344,-0.07966480371289819,0.0,0.0,0.0,-14.694636772409046,-23.391821102510765,-8.697184330101718,-0.7746842206730897,-9.57881612853976,0.5444887118193891,0.5312084993359893,-0.013280212483399723,0.45551128818061093,0.46879150066401065,0.013280212483399723,-14.960308374762349,-23.667345552944777,-8.707037178182429,8.039691625237651,0.6673455529447772,-7.372346072292874,20.826057131005022,20.72398371657831,-0.10207341442671236,13.919952551735959,13.813004973971001,-0.10694757776495756,1.286025595875968e-05,4.625573622441925e-06,-8.234682336317754e-06,0.005409654957139075,0.0038068640453178962,-0.001602790911821179,1285.6818113313439,1280.5841310659348,-5.097680265409053,0.00010141896871131355,0.0001025823575474973,1.1633888361837396e-06,7.855456222685406e-05,7.469569528697258e-05,-3.858866939881472e-06,0.9998200264690619,0.9998227219471653,2.6954781033872166e-06,0.1022925046410891,0.10212260762906648,-0.0001698970120226212,0.9645815645868994,0.9645815645868994,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.051181102362204724,0.10714285714285714
jV4Pzz0Wz0Y_c0001_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0001_s000_raw.wav,data/final/jV4Pzz0Wz0Y_c0001_s000.wav,4.2,4.2,0.0,16000,24000,42.958486640925926,43.03809179116102,0.07960515023509629,0.0,0.0,0.0,-22.245046144037165,-22.661911738176244,-0.41686559413907887,-5.966165940428741,-6.382710992122382,0.6571428571428571,0.65,-0.0071428571428571175,0.34285714285714286,0.35,0.0071428571428571175,-22.731631790668718,-23.1493669277523,-0.41773513708358223,0.2683682093312818,0.14936692775230043,-0.11900128157898138,38.10871413181479,38.11739625989449,0.00868212807969826,16.27888020360842,16.27920074605386,0.00032054244543999744,1.4733359927222842e-05,1.4046260288783481e-05,-6.870996384393606e-07,0.02955876371554819,0.020357244165700828,-0.00920151954984736,1298.3683251932036,1253.75932146361,-44.609003729593724,0.00010835427076602666,0.00010836667487724554,1.2404111218879523e-08,0.0009641272335225878,0.0007854373687863342,-0.00017868986473625363,0.9989275184957115,0.9991061959563364,0.00017867746062494305,0.11642178622159091,0.11466471354166667,-0.0017570726799242403,0.9999598685006171,0.9999598685006171,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
pyVLK891zrE_c0033_s000,hi-IN,Do It Yourself,data/raw_segments/pyVLK891zrE_c0033_s000_raw.wav,data/final/pyVLK891zrE_c0033_s000.wav,9.7999375,9.8,6.250000000029843e-05,16000,24000,33.19230990002453,33.004974629947526,-0.187335270077007,0.0,0.0,0.0,-29.512452105811153,-23.50009666012275,6.012355445688403,-7.362275218459605,-1.7488960085581498,0.4938650306748466,0.5,0.006134969325153394,0.5061349693251533,0.5,-0.006134969325153339,-29.102057717975327,-23.139548905468963,5.962508812506364,6.1020577179753275,0.13954890546896337,-5.962508812506364,29.159510697687473,29.10677637554541,-0.05273432214206153,22.15017688735155,21.751200651564602,-0.39897623578694663,-8.119907393382612e-06,-1.6889637019358524e-05,8.769729625975913e-06,0.04990917594942107,0.03373631590262481,-0.01617286004679626,2013.9956847863584,1984.5634104826295,-29.432274303728946,0.00020461405090029536,0.00021670774523603096,1.2093694335735603e-05,0.00448296243171098,0.003803832413122309,-0.0006791300185886714,0.9953124235173886,0.9959794598416415,0.000667036324252912,0.14918662204804561,0.14872378868078176,-0.00046283336726385405,0.9920647277849225,0.9920647277849225,True,pipeline_asr,heuristic_fallback_with_transcript,0.9679715302491103,0.8823529411764706
