final_path,language,source_title,previous_emotion,emotion,style,emotion_confidence,emotion_score_margin,emotion_review_required,emotion_evidence,normalized_transcript
data/final/a7TJzv_1icU_c0032_s003.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.7dBFS']",سنگہ آپ لوگ کو اگر آپ بناوٹ کی ایساب سے دیکھیں گا نا تو ہوت کا نیچلہ بھاگ نوکیلہ ہے اور اوپری بھاگ سپاٹ ہے تو برابار جو سپاٹ ہیسا ہوتا اور اسے ہم کہتے بیس یعنی آدھا تو ہوت کا جو اوپر کا بھاکہ نا اس کو बेऽका ते.
data/final/a7TJzv_1icU_c0027_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.4dBFS']","अपभिोजी ये हपाद के शिबपर कीण है घो दडाहन दडाखेवा आलन के कडाखेवा डिन रवा निला बाया खान दडा बाया दडा निल नह क्डीवा होगे, पारऽे चा तज."
data/final/a7TJzv_1icU_c0023_s010.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.5dBFS']","بھائیہ آلیند دوسرا ہو گیا, بھائیہ نہیں لیتین ہو گیا, تیکیدھر سے بھی ہو گیا ہی سے آنے کا, پہیاں دیکھے دیاں سے, اور اگر بھائری ناس کو بھی لیجے گیا, تو چاکھ تھوی دار ہو جائے گیا, چاکھ تھوی دار ہو جائے گیا, تو دیرے دیرے ہمسان کیا بڑھا رہا ہے, پہلے آپ کو چاکھ چیمبر بتائیں, پھر چھے راستے بتائیں, اب آٹھ راستا دیکھیا, پہلا راستا, مہا سیرا, یا سبولڈ ہے محاسیرا پہلا داہینہ علیند دوسرا."
data/final/a7TJzv_1icU_c0026_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.4dBFS']",اب یہ کون سے والب کو پارکہ کرے گا پلمنری والب کی پھے پھڑا میں جا رہا ہے والب لگا نہ جانی پلمنری والب یہ ناس کا نام کیا 푸س푸س بھامانی کہا گیا پھے پھڑا میں پھے پھڑا سے آئے گا کہاں پر 푸س푸سل سیرا 푸س푸 سیرا کے بعد بایا آلیند یعنی لفٹ اٹریم.
data/final/a7TJzv_1icU_c0024_s000.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.3dBFS']",اب پھے پھرہ سے آئے گا تو یہاں چاٹھ تھا دیکھے کون کون پھس پھس سیرا ایگوں بایا آلینگ دوٹھوں بایا نہیں لے ٹینھ تھوں اور مہد ہم نہیں چاٹھوں تو چاری دھر بھی ہو گیا تو یہ دھی دھی رکھر کے راستہ بلانہ پڑھے گا ہٹ میں کتنے چمبر چار ایک دو ٹین چار ایسایڈ میں کتنے والگے دوٹھوں ایسایڈ میں بھی دوٹھوں تو ہٹ میں کتنے والگ چار.
data/final/a7TJzv_1icU_c0033_s000.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.3dBFS']",.
data/final/a7TJzv_1icU_c0032_s002.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.7dBFS']","就ke ya achpures sarheer mé pampu kar raya Ɛ'm sois nu itsko ˘jādē s prêtti ki z Bur hatta rawa lowe dhē parāko spam pram h烏 haf bha ats at, hei rā tha á aɟr hu thee h spherical toxic Trendi saptihi zid-flame 一˘z sabdhish kент-saf利 h�ur 风iek hinga hem بھیجنگی کا کم."
data/final/a7TJzv_1icU_c0031_s000.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.8dBFS']",یہ جو دہینہ الینڈ ہے جہاں سے مہا سیرا بڑلڈ کو انٹری ماروی ہے یہاں پر ایک مسل پائے جاتا ہے جیتے سائنو ایٹریم اسے نوڈ والگ نہیں سائنو ایٹریم نوڈ اسے نوڈ یہ ایلیکٹیک کرنٹ جنریٹ کرتا ہے اور یہی ایلیکٹیک کرنٹ جنریٹ کرتا ہے جیسے کی ہوت کیا کرتا ہے ایک طرح سے پمپ کرتا ہے تو ہوت کو پمپ کرنے کے لیے جو.
data/final/a7TJzv_1icU_c0000_s006.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4872,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.15:high peak=-0.2dBFS']",استن داری جس میں ماہنو آپیں پک چی یعنی ابیز یعنی میمانس اور ابیز اس میں ہوت کتنے چیم برکہ ہوتا ہے چار چیم برکہ اپر چیم بر لور چیم بر اپر چیم برکہ کیا کہتے ایٹریم یعنی آلین دو کٹھا آلین دو داہینا آلین بایا آلین یعنی رائٹ ایٹریم لفٹ ایٹریم.
data/final/dpbp_a7TJzv_1icU_c0025_s000.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4881,0.95,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.2:4 transcript/source keyword hits', 'excited+0.15:high peak=-0.4dBFS', 'concerned+0.15:question punctuation']","देखिए, आप सभी प्रकार के मार्ग को और सभी प्रकार के valve को शामिल कीजिए। देखिए आपका concept clear है कि नहीं है। vena cava मतलब होता है महाशिरा। महाशिरा से आएगा, कहां जाएगा? महाशिरा, दाहिना अलिंद।"
data/final/pyVLK891zrE_c0016_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.4894,0.6,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'concerned+0.15:question punctuation']",आपको अपना मूल ढूंढना यही असल में जीवन की यात्रा है। मैं किस काम के लिए बना था? या मैं किस काम में दक्ष हो सकता हूं? मुझमें कुछ तो ऐसे तत्व होंगे ना जो मुझे प्रेरित करेंगे। और मुझे उस काम के लिए हुनरमंद बना देंगे। क्योंकि मैं नहीं मानता हूं कि प्रतिभा कोई जन्मजात।
data/final/dpbp_sKvMxZ284AA_c0007_s000.wav,en-IN,How SHE became an IAS officer,concerned,concerned,expressive,0.4925,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=earnest', 'concerned+0.7:2 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.08wps', 'excited+0.15:high peak=-0.9dBFS']","As a treatment, doctor suggested that she should be given the dose of antibiotic and that antibiotic was penicillin. There's there is some problem with penicillin. What happens as as soon as it enters the body, it gets solidifies when it comes in contact with air. So it was again a problem because I had to be injected with penicillin in every fifteen days and not every M B B S doctor was ready to do this. Because it can also lead to death in some cases."
data/final/Ju9ONXG-KdA_c0016_s000.wav,en-IN,Courage to begin,concerned,excited,expressive,0.494,1.1,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=concerned', 'excited+0.9:source emotion hint=excited', 'excited+0.7:2 transcript/source keyword hits', 'excited+0.25:high activity/loudness active=0.76,rms=-19.1', 'excited+0.15:high peak=-1.6dBFS']","Now, it has not happened suddenly. The thing was that, which is the another learning of today's talk, opportunities come to those who are prepared, yes or no. So that was not any magic which has happened. I was already prepared because in 2019, I started to learn digital marketing. And I want to thank my mentors, Mr. Rahul Bhattnagar and Gopal Krishnan for their help."
data/final/Ju9ONXG-KdA_c0013_s002.wav,en-IN,Courage to begin,concerned,excited,expressive,0.494,1.1,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=concerned', 'excited+0.9:source emotion hint=excited', 'excited+0.7:2 transcript/source keyword hits', 'excited+0.25:high activity/loudness active=0.73,rms=-18.0', 'excited+0.15:high peak=-1.5dBFS']","So I joined him in his institute. I started to work part time. And in that period, around about five to six years, I have read a lot of books. I have read more than 50 plus autobiographies. I have read many self-help books. And I have taught all the standard of students for second, third, fourth, fifth, sixth, seventh, eighth, ninth, ninth, and 11, 12 science, physics, everything, okay. And..."
data/final/XSXq8CRKAtQ_c0001_s012.wav,en-IN,Geography NCERT,neutral,formal,authoritative,0.5,0.65,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'formal+0.7:2 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.16wps']","And if you look at your geography textbook, we have chapters dedicated to every single topics that I just mentioned. And by having a fair knowledge about all these topics, it will be easier to integrate them and understand the earth as a single entity, which is what geography is helping us in doing it. I hope you are getting what I mean. Now another important aspect of geography is time. Time is an integral part of geographical studies. And the reason we say that is because every geographical phenomenon."
data/final/XSXq8CRKAtQ_c0001_s004.wav,en-IN,Geography NCERT,neutral,formal,authoritative,0.5,0.65,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'formal+0.7:2 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.92wps']","These all disciplines study different aspects of the Earth. Now one of the important work of a Geographer is not just to study the variation in the physical feature of the Earth, but also to understand the association with other factors like what causes these variations, for example, cropping patterns differ from region to region, but we also know it is closely related to factors like soil, climate, demands in the market, investment and technological availability. So you see the correlation between two phenomena."
data/final/XSXq8CRKAtQ_c0001_s005.wav,en-IN,Geography NCERT,neutral,formal,authoritative,0.5,0.65,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'formal+0.7:2 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.81wps']","And one more important point that you need to understand is that these geographical phenomena are not static, they are dynamic, meaning they change over time. Human society is growing and changing rapidly, and so is the physical land form. The early human society, we call them primitive society, they were directly dependent on the nature of food, clothing and shelter, and if you see now, the present society is inventing new technology to utilize natural resources."
data/final/SAc_Z4qAs3E_c0055_s000.wav,en-IN,Be the CEO of your own life,formal,formal,authoritative,0.5147,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.09wps']","work hard and diligently, not just work hard. So you need to find out the leaders in your profession. Look at them, look at the best practices in your profession. Follow these leaders and improve upon them."
data/final/dpbp_eSa9YEA7aN4_c0004_s006.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.5158,1.55,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.7:2 transcript/source keyword hits', 'concerned+0.7:2 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.88wps', 'excited+0.15:high peak=-1.2dBFS']","listen to the pronunciation a couple of more times and very importantly make examples on them and read them out loud. You know, I have been saying reading out loud, out loud, why is it important? Because when you read out loud those words that you don't know how to pronounce, it will help you speak more clearly and coherently. And that's why pronunciation is extremely important if you want to sound like a leader. Extremely important. Please work on your pronunciation as well."
data/final/kcW4ABcY3zI_c0004_s009.wav,en-IN,A well educated mind,formal,formal,authoritative,0.5185,1.2,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:1 transcript/source keyword hits', 'formal+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=4.01wps', 'excited+0.15:high peak=-0.1dBFS']","And people think sometimes of what's the point? Some of their own family members, their husbands think what's the point? The answer is, it changes their lives, it empowers them in real ways. I spoke to a woman called Chitra Money, who told me proudly wrote her name in Tamil on a piece of paper. And I said, so what is being able to read mean and read and write mean to you? And she said, now I can see the destination of the bus where it's going."
data/final/eSa9YEA7aN4_c0005_s000.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.5185,1.2,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'formal+0.35:1 transcript/source keyword hits', 'concerned+0.7:2 transcript/source keyword hits', 'excited+0.15:high peak=-1.2dBFS', 'concerned+0.15:question punctuation']","this one, voice modulation and tonality. This is my absolute favorite. First of all, what is tonality? Tonality is nothing but feeling your words. Did you notice how I said it? Tonality is nothing but feeling your words. One of the biggest mistakes that people make when they speak on the stage or off the stage in conversations."
data/final/pyVLK891zrE_c0034_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.18wps']","یہاں پر دو باتے ہیں, ایک بات کی آپ نے جب اپنے مول کی خوچ کر لی تو پھر اسپر بھروسا کر لی جی کیا وہ انسندھان اچھانک سے نہیں آیا تھا میں نے دلی اتارتے کسی کو دے کر لیکھا کر لیکھا کر نہیں سوچا تھا میں نے چار کتابے چار اپن ناس پڑھا کر لیکھا کر لیکھا کر نہیں سوچا تھا ساتھ آٹھ νو سال کی آترة تھи میری جس میں میں لکتا تھا."
data/final/dpbp_pyVLK891zrE_c0015_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.20wps']","तो असल में मेरा UPSC का जो तैयारी था ना, hockey के player को cricket का bat थमा दिया गया था। यहीं पर शुरू होता है असल में आदमी का संघर्ष। 1st संघर्ष कि आप किस काम के लिए बने हैं इसकी खोज आपको करनी चाहिए।"
data/final/pyVLK891zrE_c0042_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.19wps']",بھاد کے پر வیسواس تو ہمہ ہمیں ہمیں ہمارے پریویس سے ملا ہے لیکن میں مانتا ہوں کہ آپ میں سے کئی لوگوں کو دنیا کہتی ہوگی یا آپ کا ہی جو تیس کہتا ہوگا کہ آپ کے بھاد میں کچھ نہیں ہے تو میں نے آپ نے اپنیاس اوغر میں پنگتی لکھی ہے اس کو میں آپ کے ساتھ ساجہ کر کے اس بات کو ختم کرنا چاہوں گا ki abhaga.
data/final/dpbp_pyVLK891zrE_c0035_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.98wps']","तब खोजा है। हो सकता है उस खोज में मैंने सोने का खदान खोदा हो, उसमें से मिट्टी निकल आए, हो सकता था। लेकिन मैंने उस area को खोजने में 10 साल लगाया था, तो वह इतना भी बंजर नहीं हो सकता था कि मैं उसमें अगर फावड़ा मारूं तो कोई फसल ना उगे और वह उगा।"
data/final/pyVLK891zrE_c0037_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.05wps']",میں یہی مانتا ہوں کہ جیز دیناپ نے اپنا مول دھون لیا اس دیناپ کے لئے راست آسان ہو سکتا ہے اور دوسری بات سنگرس کو کافی ویکٹیموں کے ماتے کی آپ کا منزج جتنا بھی راٹ ہوگا باست.
data/final/pyVLK891zrE_c0009_s002.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.96wps']","جدراں کو یہ محسوس ہو گیا, یہ آپ کے سامنے, بالکل تین بھیتھیں بھر کے اوچھے منچھ پر کھڑا وقتی, بالکل آپ کے جیسا ہے, بالکل سادھا رہن ہے, یہ آپ سے کمتر ہے, وہی وقتی آپ کو پرے ریت کرتکتا ہے, اور آج آپ کے سامنے آپ سے کمتر وقتی کھڑا ہے, ابھی مان کے چلیے. میں نے UPC کی تیاری کے لئے میں دلگ گیا تھا, اور بھی ہار جارکھا نوتر پر دیس میں پیدا ہونے والا ہر لگا,."
data/final/pyVLK891zrE_c0008_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.12wps']",جو دہہاں پھلکا پھلکا کہ آپ کو اپنی سفھلتا کی کہانی بتا رہا ہوں جو اصادہ رہاں دکھنے کا بے مطلب پریاز کر رہا ہوں ہمانتے یہی مٹیویٹ کرے گا لیکن مٹیویٹ آپ کو وہ کرتا ہے جو بلکل آپ کے جیسان ہوں.
data/final/dpbp_pyVLK891zrE_c0034_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits']","ठोसा कर लिया, कोई मुझे छापे ना छापे, लेकिन जैसे ही ये किताब किसी के desk पर जाएगी, वो मुझे notice करेगा क्योंकि मुझे लगता है मैंने 10 साल की यात्रा के बाद अपने आप को खोजा है।"
data/final/pyVLK891zrE_c0046_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.04wps']","கרم, پر یکیم, اور اگیات سکتی پر بھی آستھا رکھیے لیکن سب سے یادہ بھروسہ آپ اپنے پر رکھیے کیوں کی گیتا میں کہا گیا ہے کہ دے ہیں اسلیں ملا ہے کہ تم கرم کرو."
data/final/dpbp_pyVLK891zrE_c0041_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.12wps']","से जख बाबा, अक्षत, चावल, भभूत, ये सब साथ लगा के भेजा गया था, पूरे package में Delhi भेजा गया था मुझे। ठीक है। ये आपको भी भेजा जाता होगा, आप भी Patna आए होंगे तो इस पूरा package ले के आए होंगे। है ना। सोमवार को मेरा exam भी हो तो मेरी मां तो यही कहेगी सुबह उठ के notes दोहरा लेना, ये तो नहीं कहेगी पहले डाल लेना जल।"
data/final/dpbp_pyVLK891zrE_c0023_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.98wps']","फिर वो आपको बताएंगे। cricket खेल नहीं पाता है। खेलना आता ही नहीं था। भैया हम hockey के player थे। तो मैंने अपना मूल उस दिन खोजा। अपने अंदर का अनुसंधान, अपने अंदर की खोज Columbus के America खोजने से ज्यादा बड़ी खोज है। उस खोज में लगिए आप।"
data/final/pyVLK891zrE_c0036_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.67wps']",میں مکھر جنگر میں خلاو کے سنوستہ تھا دو باتے میں نے سنوچی تھی ایک یہ کہ اس سنیمہ حال میں میرا فیلم لگے گا کہ نہیں کبھی بترا سنیمہ حال میں دوسرا.
data/final/pyVLK891zrE_c0033_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.67wps']",तब तो छप ही जाते। उसने फिर अपने पैसे से ISB नंबर लिया वो प्रकाशन बना और उसके बाद मेरी किताब छपी और एक साल के बाद उसी गुमनाम किताब को साहित्य अकादमी युवा अवार्ड मिला।
data/final/pyVLK891zrE_c0028_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.55wps']",اکتاکہ میں نے سوصل میڈیا پر پوستے دالا کہ میں نے رائٹر بننا چاہا تھا کتاب تو میں نے لکلیا میری جی میں داریتے مجھے کوئی نہیں چھا پر آئے اب میں اپنی کتاب خود سے پبلیس کروں گا مکھر جی نگر میں اپنے دوستوں کے ساتھ تھیلے پر بیچوں گا یہ پوستے میرا.
data/final/dpbp_pyVLK891zrE_c0020_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.44wps']","लेकिन वो कविताएं नहीं थी, वो केवल मेरी रुचि थी, वो फालतू चीजें थी जिसका कोई अर्थ नहीं था, लेकिन मुझे अपना मूल जब ढूंढना था, वो तब मैंने ढूंढा जब मेरा UPSC का अटेम्प्ट खत्म हो गया।"
data/final/pyVLK891zrE_c0032_s001.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.79wps']",سو سل میڑیا اس وقت میری لیے بہت کارگر سابی تھو ہے وہ لڑاکہ اور میں دونوں سیپی میں کناٹ پلس ریوولی سینامہ کے بگل میں حنوان مندر کے پاس میلے میں نے اس کہا کہا کہا گرو اس نے کہاں اسے یہ اب آئیس بھی نمر لینہ ہوگا میں نے کہاں لو کہاں پائیسا ہم میں ہم نہیں دیں گے.
data/final/pyVLK891zrE_c0026_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.49wps']",پکھنے اور تپنے میں انتر ہے ہم سفضابالیوں کے ہیر فیر میں کئیوار جندگی کا راستائے دوروڑر کر دیتے ہیں مجھے پتا چلگی آئی پکھنا نہیں تپنا ہے جو تپے گا وہ دمکے گا وہ چھمکے گا اور جو پکے گا وہ چوص لیا جا گا جس لیکھ تپنے پر دھانگی جے گا اور سندھ ہرس میں جو کتاب ہوتا ہے وہ آپ کو تپاتا ہے.
data/final/dpbp_pyVLK891zrE_c0019_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.47wps']",मैट्रिक पास होने तक मैंने अपने पापा से कहानियां सुनी हैं। तो मेरे मन में मैं मैट्रिक की तैयारी के दौरान कविता लिखता था 4 बजे सुबह उठ के।
data/final/pyVLK891zrE_c0002_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.5227,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.16wps']",τیڑکس کا پیٹھر نہیں ہے کہ یہاں وہ بکتی آتا ہے جس نےپنے جیبان میں جو کچھ بھی تھوڑا بہت حاصل کیا ہے وہپنی یاترا آپ کے ساتھ ساجھا کر سکے اور بتا سکے کہ وہ کسک اس پڑاوں کے بعد کئی کئی یاترا کر کے اس منشتکے آیا ہے.
data/final/sKvMxZ284AA_c0029_s001.wav,en-IN,How SHE became an IAS officer,concerned,concerned,expressive,0.5263,0.6,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=earnest', 'concerned+0.35:1 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=0.97wps', 'excited+0.15:high peak=-1.9dBFS']",but of world. Eleven lakh aspirant appear for this. And mostly it takes four five attempts for them to clear. Students in Delhi.
