id,wav_path,language,split,duration_seconds,actual_duration_s,sample_rate,channels,bit_depth,snr_db,ecapa_similarity,rms_dbfs,peak_dbfs,clipping_pct,active_ratio,devanagari_ratio,latin_ratio,emotion,style,source_speaker_name,source_title,source_channel,source_url,text,flags,flag_count
nIZpRTRgM1U_c0078_s000,extracted_wav/hindi_train/hindi_train_00071.wav,hi-IN,train,6.9,6.9,24000,1,16,34.64542521643635,0.9307078123092651,-21.835343349346147,-6.668127780333074,0.0,0.6739130434782609,1.0,0.0,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"वो लड़की मुझे देखती रही और मेरे हंसने को अनदेखा कर दिया। उसने और बोली, आप कहाँ जाएंगे अब?",likely_read_or_voiceover_source,1
xDQ9_oyK3OU_c0006_s001,extracted_wav/hindi_train/hindi_train_00072.wav,hi-IN,train,20.18,20.18,24000,1,16,35.37081519944815,0.9448742270469666,-23.084251528175606,-7.0088631078270005,0.0,0.6875,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"मगर मेरी आहट को पहचान कर भीतर से किसी के दौड़ के आने की आवाज नहीं आई। मुझे लगा मैं पुकारूं उसका नाम, लेकिन गले में जैसे कुछ अटक गया था। न जाने कब तक मैं वहीं खड़ा रहा और खुद से सवाल करने लगा कि मैं क्यों आया हूं यहां? किसकी तलाश में?",likely_read_or_voiceover_source,1
nIZpRTRgM1U_c0134_s000,extracted_wav/hindi_train/hindi_train_00078.wav,hi-IN,train,10.6,10.6,24000,1,16,36.834618249120524,0.903921365737915,-23.435433997320278,-6.266864471389637,0.0,0.6515580736543909,0.9365079365079365,0.06349206349206349,concerned,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,लड़की चुपचाप मुझे देखती रही। मेरे चेहरे के भाव मुझे समझ नहीं आ रहे थे लेकिन इतना जरूर था कि उसके सामने मैं खुद को एक specimen की तरह महसूस कर रहा था। बेहद असहज।,likely_read_or_voiceover_source,1
YyCXp_E4sMU_c0007_s001,extracted_wav/hindi_train/hindi_train_00083.wav,hi-IN,train,26.9,26.9,24000,1,16,29.808225172512138,0.8573111295700073,-24.124087020637713,-11.406523296751969,0.0,0.6316964285714286,0.0,1.0,happy,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"Children very innocent, charming, clever, smart. They can ask funny questions and they can give funny answers too. A teacher in class asked a six year old, Which state of India are you from? He said I am from Arunachal Pradesh Madam. She said can you spell it for me? He said I am from Goa actually. Who spells Arunachal Pradesh?",language_mismatch_hi_label_mostly_latin,1
nIZpRTRgM1U_c0100_s001,extracted_wav/hindi_train/hindi_train_00084.wav,hi-IN,train,16.6,16.6,24000,1,16,31.608242238967446,0.9454012513160706,-23.250073787839447,-7.83261897881442,0.0,0.6726943942133815,1.0,0.0,concerned,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"उसने मुझे एहसास कराया कि अब मेरे पास न नौकरी है, न वो खुशमिजाज जिंदगी, न यार, न दोस्त। मैं घबरा गया। कहीं मेरी बेटी भी इसी लड़की की तरह तो नहीं सोचेगी। एक उम्र के लोग तकरीबन एक जैसा ही तो सोचते हैं।",likely_read_or_voiceover_source,1
xDQ9_oyK3OU_c0011_s000,extracted_wav/hindi_train/hindi_train_00085.wav,hi-IN,train,29.1,29.1,24000,1,16,32.147226844537016,0.9738385081291199,-22.697652512957408,-7.900152561728233,0.0,0.6783505154639176,0.9255952380952381,0.0744047619047619,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,Paro मेरी मोहब्बत की किताब का पहला पन्ना थी। बचपन में जब मोहल्ले के लड़के छत पर जाकर पतंगे उड़ाया करते थे तब मैं मुंडेर पर बैठा Paro के आंगन में हसरत भरी नजर से ताकता रहता। और लंबे लंबे इंतजार के बाद जब उसकी नजर मुझ पर पड़ती तो मुझे लगता जैसे मेरी lottery निकल आई हो। सच में उस समय Paro को पा लेने से बड़ा bumper इनाम मेरे लिए कुछ नहीं था। लेकिन उस दिन जब वह बाबूजी की मोहरों की दुकान से भागी तो मुझे लगता कहा मैं कंगाल हो गया हूं।,likely_read_or_voiceover_source,1
dpbp_PGUdWfB8nLg_c0017_s000,extracted_wav/hindi_train/hindi_train_00087.wav,hi-IN,train,9.674083333333334,9.674083333333334,24000,1,16,22.088588312294736,0.8771597743034363,-23.200036638673907,-8.577531386782873,0.0,0.2546583850931677,0.9724137931034482,0.027586206896551724,neutral,conversational,Osho,Osho Hindi Discourse,Osho,https://www.youtube.com/watch?v=PGUdWfB8nLg,यू विल नीड द नॉलेज एंड प्रॉब्लम सॉल्विंग स्किल्स यू लर्न इन साइंस एंड मैथ टू क्यूर डिज़ीज़ेस लाइक कैंसर एंड AIDS एंड टू डेवलप न्यू एनर्जी टेक्नोलॉजीज़ एंड प्रोटेक्ट आर एनवायरमेंट।,too_much_silence_or_low_activity,1
YyCXp_E4sMU_c0046_s000,extracted_wav/hindi_train/hindi_train_00089.wav,hi-IN,train,9.8,9.8,24000,1,16,27.59953317225377,0.8729702830314636,-23.225620911349544,-10.664478865700861,0.0,0.5705521472392638,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"And he sees I failed in any subject, I will be taken for a task. So let's communicate in code language. If I fail in one subject, say good morning to you, I will understand.",language_mismatch_hi_label_mostly_latin,1
dpbp_nIZpRTRgM1U_c0125_s000,extracted_wav/hindi_train/hindi_train_00090.wav,hi-IN,train,9.999875,9.999875,24000,1,16,35.838963820362835,0.8971524238586426,-23.038353202632138,-7.359800782252267,0.0,0.6756756756756757,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,काश के सचमुच ऐसा ही होता के जो लोग लौट कर वापस नहीं आते उन तक घर खुद ही दौड़ लगाकर पहुंच जाते। उन्हें आसरा देने।,likely_read_or_voiceover_source,1
xDQ9_oyK3OU_c0004_s003,extracted_wav/hindi_train/hindi_train_00091.wav,hi-IN,train,28.4,28.4,24000,1,16,35.34273420158605,0.9410800337791443,-22.510648835843806,-7.650363714896065,0.0,0.7114164904862579,0.9322033898305084,0.06779661016949153,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"साहब, कुछ शरबत या ठंडा पिलवाऊं? मेरे पीछे पीछे चलते अर्दली ने पूछा। नहीं नहीं, मैं खुद कुछ खरीद लूंगा, तुम गाड़ी में रहो। कहते हुए मैं तेजी से चलता हुआ आगे एक बहुत पतली गली में घुस गया। उसके मुहाने पर मेरा बचपन था, जहां खेलते हुए मैं जवान हुआ। मैं एक दुकान के सामने आकर ठहर गया। दुकान का कोई नाम नहीं था। बस वहां लगे board पर लिखा था urgent मोहरें। बाहर कुछ name plate झूल रही थी।",likely_read_or_voiceover_source,1
Nr-Su0Zb6Qw_c0024_s002,extracted_wav/hindi_train/hindi_train_00092.wav,hi-IN,train,13.38,13.38,24000,1,16,37.392396629619164,0.9307231307029724,-24.425359871045043,-7.275474082253403,0.0,0.695067264573991,1.0,0.0,sad,expressive,Sonu Sharma,Sonu Sharma Motivational Speech,Sonu Sharma,https://www.youtube.com/watch?v=Nr-Su0Zb6Qw,"यह सिग्नल मुझे किस चीज़ के लिए तैयार कर रहा है? सैडनेस आई। पूछो, यह मुझे क्या रिफ्लेक्ट करने पर मजबूर कर रही है? जैसे ही तुम यह पर्सपेक्टिव शिफ्ट करोगे, तुम इमोशंस के मालिक बन जाओगे।",likely_read_or_voiceover_source,1
dpbp_YyCXp_E4sMU_c0020_s000,extracted_wav/hindi_train/hindi_train_00095.wav,hi-IN,train,15.37975,15.37975,24000,1,16,28.379246795876384,0.8649372458457947,-23.27222999241958,-11.189474254227852,0.0,0.595703125,0.0,1.0,happy,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"That's insanity when it comes to traveling. And you can have all kinds of experiences when you travel. Like I was flying once and the stewardess comes up to me, I am not going to mention the airline. The stewardess comes up to me and says, Welcome on board sir, we guarantee take off.",language_mismatch_hi_label_mostly_latin,1
dpbp_nIZpRTRgM1U_c0082_s000,extracted_wav/hindi_train/hindi_train_00096.wav,hi-IN,train,20.439875,20.439875,24000,1,16,31.131091725088172,0.942086935043335,-22.974692042106163,-6.9043512955582855,0.0,0.6549192364170338,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"मैं कहां जाऊंगा, क्या बेटी के पास जाऊंगा? इन सवालों का जवाब मेरे लिए कठिन नहीं था। मैं पूरी सजा के दौरान सिर्फ यही तो चाहता था कि एक बार अपनी बेटी से मिल लूं। उस बिन मां की बेटी को गले लगा के कहूं कि सब ठीक हो जाएगा। मैंने धीरे से कहा।",likely_read_or_voiceover_source,1
xDQ9_oyK3OU_c0004_s002,extracted_wav/hindi_train/hindi_train_00097.wav,hi-IN,train,19.7,19.7,24000,1,16,33.16317834314991,0.9541869163513184,-22.39225329636579,-8.192665950520643,0.0,0.6951219512195121,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,उन संकरी गलियों में मैं एक कदम आगे बढ़ता और मन बीस कदम पीछे पहुंच जाता। पुराने भोपाल के चौक के इसी मोहल्ले यानी इब्राहिमपुरा में मैंने अपना बचपन गुजारा। जिंदगी में आज जो कुछ हासिल है वो सब यहीं मिला और जो खो चुका है उसका इल्जाम भी इन्हीं गलियों के सर है।,likely_read_or_voiceover_source,1
nIZpRTRgM1U_c0103_s001,extracted_wav/hindi_train/hindi_train_00101.wav,hi-IN,train,20.78,20.78,24000,1,16,31.6341719227279,0.9366308450698853,-22.16996914109938,-7.143558606152682,0.0,0.7095375722543352,0.9683257918552036,0.03167420814479638,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"मैंने काम करना कभी छोड़ा ही कहाँ? तो क्या मुझे कहीं दोबारा नौकरी नहीं मिलेगी? मैंने दोबारा तलखी से उस लड़की की तरफ देखते हुए पूछा, जैसे उसका opinion, उसकी राय मेरे लिए अचानक बेहद ज़रूरी हो गई थी। उसने कोई जवाब नहीं दिया, जैसे मेरी किसी भी सकारात्मक बात में उसकी कोई रुचि ही नहीं थी।",likely_read_or_voiceover_source,1
dpbp_xDQ9_oyK3OU_c0005_s000,extracted_wav/hindi_train/hindi_train_00102.wav,hi-IN,train,19.378958333333333,19.378958333333333,24000,1,16,33.64940559719323,0.9483994245529175,-22.606586251304826,-8.04952951253127,0.0,0.6542635658914728,0.8663366336633663,0.13366336633663367,sad,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"Aman Kumar Agarwal, first श्रेणी न्यायिक दंडाधिकारी. दुकान वाला मुझे गौर से देखने लगा कि मैं कोई ग्राहक हूं, लेकिन मैं उसको नाउम्मीद करके आगे बढ़ गया और गली के second छोर पर बने अपने पुराने घर के सामने जाकर खड़ा हो गया. हमारे न रहने का दुख जैसे उस घर को भी था.",likely_read_or_voiceover_source,1
PGUdWfB8nLg_c0000_s000,extracted_wav/hindi_val/hindi_val_00003.wav,hi-IN,validation,26.5,26.5,24000,1,16,29.2610161430221,0.9553914666175842,-23.678737857302057,-8.702964163316123,0.0,0.49150622876557193,0.0,1.0,neutral,conversational,Osho,Osho Hindi Discourse,Osho,https://www.youtube.com/watch?v=PGUdWfB8nLg,"When I was young, my family lived overseas. I lived in Indonesia for a few years. And my mother, she didn't have the money to send me where all the American kids went to school. But she thought it was important for me to keep up with an American education. So she decided to teach me extra lessons herself, Monday through Friday. But because she had to go to work, the only time she could do it was at four thirty in the morning.",language_mismatch_hi_label_mostly_latin,1
dpbp_YgmYmIvCnyM_c0013_s000,extracted_wav/hindi_val/hindi_val_00006.wav,hi-IN,validation,19.779833333333332,19.779833333333332,24000,1,16,34.73269243942739,0.9344840049743652,-23.941604323788198,-3.4396451498090745,0.0,0.6707132018209409,0.0,1.0,neutral,conversational,Pankaj Tripathi,Pankaj Tripathi Acting Philosophy,Unknown,https://www.youtube.com/watch?v=YgmYmIvCnyM,"You're done, you have to go. But you could feel that you know, young players were coming in, they needed a space. And as an athlete, you understand. As an athlete, and I'm sure that's the same thing with Rohit. Same thing with Virat, same thing when Rahul finished or Laxman finished, you can understand that, you know.",language_mismatch_hi_label_mostly_latin,1
YyCXp_E4sMU_c0069_s003,extracted_wav/hindi_val/hindi_val_00007.wav,hi-IN,validation,29.7,29.7,24000,1,16,30.99291245088812,0.9605278372764587,-23.832915946681545,-10.150630886282379,0.0,0.6171717171717171,0.3828996282527881,0.6171003717472119,neutral,authoritative,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"सिक्योर द mask ऑन योर face एंड nose एंड breathe normally. मेक श्योर योर mask इस इन प्लेस बिफोर यू हेल्प चिल्ड्रन, infants और others. इट इज वेरी important to put our mask in place before we can put the mask on somebody else. मार्क ट्वेन से समथिंग वेरी interesting. ही से देयर आर टू most important days in life. one is the day when we were born.",code_mixed_text,1
ip_n4MwZ3WU_c0000_s002,extracted_wav/hindi_val/hindi_val_00008.wav,hi-IN,validation,23.46,23.46,24000,1,16,33.87597338359416,0.9494425058364868,-22.7028427509895,-2.647419622952568,0.0,0.6560102301790282,0.0,1.0,neutral,formal,Vikas Divyakirti,Drishti IAS: Vikas Divyakirti Class,Drishti IAS,https://www.youtube.com/watch?v=ip_n4MwZ3WU,"And I am gonna read a few lines of a news story. So this is my normal voice. This is me reading a news story. Here we go. The bender appears to be over for booming booze sales sparked by the pandemic. For the first time in a year since COVID-19 began spreading across the United States, forcing Americans to stay home, retail alcohol sales have fallen. That's according to newly released data from Nielsen.",language_mismatch_hi_label_mostly_latin,1
nIZpRTRgM1U_c0065_s001,extracted_wav/hindi_val/hindi_val_00009.wav,hi-IN,validation,8.9,8.9,24000,1,16,55.56112812555365,0.8880016803741455,-23.89399546914461,-8.15598217626463,0.0,0.6858108108108109,1.0,0.0,concerned,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,मैंने उसकी आँखों में देखा तो वहाँ दसियों सवाल तैर रहे थे। उसकी आँखें ठीक ठीक मेरी बेटी के जैसी थीं।,likely_read_or_voiceover_source,1
dpbp_tbnzAVRZ9Xc_c0041_s000,extracted_wav/hindi_val/hindi_val_00010.wav,hi-IN,validation,24.999708333333334,24.999708333333334,24000,1,16,22.726952747103798,0.9452625513076782,-23.000257965406444,-6.151466267354912,0.0,0.20888355342136855,1.0,0.0,neutral,conversational,Zakir Khan,Zakir Khan Serious Interview,Unknown,https://www.youtube.com/watch?v=tbnzAVRZ9Xc,"आई वाज ट्वेंटी इयर्स ओल्ड, आई वाज एट माय लोएस्ट पॉइंट। एंड देन वन डे एंड आई रिमेंबर द एग्जैक्ट डे, मार्च ट्वेंटी-सेवेंथ नाइन्टीन सेवेंटी-फाइव, आई वाज हेल्पिंग माय मदर इन हर ब्यूटी शॉप, माय मदर ओन्ड द ब्यूटी शॉप अप इन माल वर्नन। एंड देयर वाज देयर वाज दिस ओल्डर वुमन हू वाज कंसीडर्ड वन ऑफ द एल्डर्स इन द टाउन एंड आई डिडंट नो हर पर्सनली बट आई वाज लुकिंग इन द मिरर एंड एवरी टाइम आई लुक्ड टू द मिरर आई डिडंट सी हर बाइ बाइ एंड शी वाज स्टेरिंग एट मी।",too_much_silence_or_low_activity,1
SD0NgvdNdjA_c0003_s000,extracted_wav/english_train/english_train_00000.wav,en-IN,train,10.28,10.28,24000,1,16,26.31872726719707,0.947317361831665,-23.852933037115136,-5.007451139122473,0.0,0.4502923976608187,0.0,1.0,happy,conversational,Virat Kohli,Virat Kohli Press Conference,Unknown,https://www.youtube.com/watch?v=SD0NgvdNdjA,A lot of cricketers including me have looked up to you for your attitude and I wish you good luck and your family. I saw their photographs on television. A special thanks to the Australians and thank you all for coming and cheering us. Thanks.,,0
etRcxxm3Cco_c0012_s001,extracted_wav/english_train/english_train_00002.wav,en-IN,train,29.2,29.2,24000,1,16,30.70002899986491,0.9782829880714417,-23.72522854612678,-2.162540542401586,0.0,0.6022610483042138,0.0,1.0,sad,conversational,Shah Rukh Khan,Shah Rukh Khan Life Lessons,Unknown,https://www.youtube.com/watch?v=etRcxxm3Cco,"This has uh crossed boundaries of oh, we like him for having done this film. You know there is a personal attachment to me. And here are people like say Shruti or lots of them here who I don't know by name. Who may never have seen me live. Who may never meet me. But there is this strange love and connection they have with me. And uh, that connection, that love is what so there are days when I'm very depressed. There are days when I'm very tired. There are days when I'm like like everybody has days.",,0
f7CW7S0zxv4_c0017_s002,extracted_wav/english_train/english_train_00003.wav,en-IN,train,16.0,16.0,24000,1,16,40.76051911071807,0.9159338474273682,-23.11809527247656,-7.769495921837773,0.0,0.6941838649155723,0.0,1.0,concerned,conversational,Shashi Tharoor,Shashi Tharoor Oxford Union,Oxford Union,https://www.youtube.com/watch?v=f7CW7S0zxv4,"The fine points of how much is owed, to whom it should be paid. The question is, is there a debt? Does Britain owe reparations? As far as I'm concerned, the ability to acknowledge a wrong that has been done, to simply say sorry.",,0
nCeiVimhCaQ_c0003_s020,extracted_wav/english_train/english_train_00006.wav,en-IN,train,29.9,29.9,24000,1,16,30.989103087597346,0.985931932926178,-23.31495438367113,-5.892198382510816,0.0,0.6536144578313253,0.0,1.0,concerned,conversational,Gaur Gopal Das,Gaur Gopal Das 5x5 Rule,Gaur Gopal Das,https://www.youtube.com/watch?v=nCeiVimhCaQ,"A few words, a few minutes, a little attention, yet those small gifts can mean everything. Think about a father who works long hours. He loves his daughter more than anything in the world. There is no question about that. Every sacrifice he makes is for her future. Yet every evening he comes home exhausted. She runs to the door wanting to talk about her day. He smiles and says, Give me five minutes. Sometimes those five minutes become thirty.",,0
vinpuvKfviQ_c0001_s006,extracted_wav/english_train/english_train_00008.wav,en-IN,train,21.9,21.9,24000,1,16,63.13542543755874,0.9571449160575867,-23.089515810635717,-5.571706252846608,0.0,0.6808219178082192,0.0,1.0,neutral,formal,Sudip Misra,NPTEL: Intro to IoT,nptelhrd,https://www.youtube.com/watch?v=vinpuvKfviQ,"And now let's go to our question number six. Which function is used to iteratively loop over instances in an Arduino sketch? So these are the options. And now let's check the explanation. So in explanation, you can see loop function as the name suggests iterates the specified task in the program. So the answer of our sixth question is C.",,0
zTwHlCmzZFI_c0010_s002,extracted_wav/english_train/english_train_00009.wav,en-IN,train,22.2,22.2,24000,1,16,41.47186965264149,0.9491807222366333,-23.956867001678365,-4.898682707707224,0.0,0.6554054054054054,0.0,1.0,neutral,formal,Sudha Murty,Sudha Murty JLF Interview,JLF,https://www.youtube.com/watch?v=zTwHlCmzZFI,Punjab got Punjabis had some land which called Punjab where their language was spoken. Bangladesh still it was nineteen hundred and two it was divided. Still there is there was a place called Bengali speaking area that is Bengal. But for Sindhis they not only lost the land.,,0
9dLKZZN5tSo_c0022_s000,extracted_wav/english_train/english_train_00012.wav,en-IN,train,13.9,13.9,24000,1,16,36.69091286027955,0.9479131698608398,-25.62446117268913,-3.194223027153649,0.0,0.652267818574514,0.0,1.0,neutral,formal,Anand Mahindra,Anand Mahindra Convocation Speech,Unknown,https://www.youtube.com/watch?v=9dLKZZN5tSo,The world owes a great deal to the United States for doing what it did to get the car industry to be taken for granted the rest of the world as it has over the years.,,0
DuPsznjcrTE_c0002_s007,extracted_wav/english_train/english_train_00013.wav,en-IN,train,30.0,30.0,24000,1,16,28.52963186512497,0.9821441769599915,-23.118404387823727,-4.774249515171132,0.0,0.616,0.0,1.0,concerned,conversational,Gaur Gopal Das,Gaur Gopal Das Never Skip These 5 Things,Gaur Gopal Das,https://www.youtube.com/watch?v=DuPsznjcrTE,"Then please write the word peace in the comments below. Just that one word. Peace, not because it helps my channel. But because when another person who is sitting alone somewhere watches this video and sees that word written by you, they will know they are not alone. They will know that there are other hearts in this world that feel what they feel. And sometimes that one small reminder is exactly what a tired soul needs to take one more gentle step forward. Take care of yourself, my dear friends.",,0
FCJlpFzoSQ4_c0045_s002,extracted_wav/english_train/english_train_00014.wav,en-IN,train,18.7,18.7,24000,1,16,33.721540451399676,0.9802981019020081,-24.41436843912742,-4.573583964913243,0.0,0.5682182985553772,0.0,1.0,neutral,formal,S. Jaishankar,Dr. S. Jaishankar UN Speech,UN,https://www.youtube.com/watch?v=FCJlpFzoSQ4,"Our latest assertion is in a path-breaking legislation to reserve one third of the seats for women in our legislatures. Mr. President, I speak for a society where ancient traditions of democracy have struck deep modern roots.",,0
I7K1WzboQlo_c0058_s000,extracted_wav/english_train/english_train_00015.wav,en-IN,train,24.9,24.9,24000,1,16,42.48841233670635,0.9212712645530701,-25.41449127212912,-1.4996333027513755,0.0,0.563855421686747,0.0,1.0,neutral,conversational,Linguistics Speaker,NPTEL: Linguistics,nptelhrd,https://www.youtube.com/watch?v=I7K1WzboQlo,Alright. And and probably I'll talk about a couple of topics of that too. But mostly we will be we will be moving around natural language and how that works. How we learn and how what what it is in a way. So let's let's just start with this with couple of fundamental questions and these are.,,0
Kx1lTiMF0ww_c0008_s000,extracted_wav/english_train/english_train_00016.wav,en-IN,train,26.3,26.3,24000,1,16,35.29042417550474,0.9784890413284302,-23.59151685587736,-3.124814863908398,0.0,0.6027397260273972,0.0,1.0,neutral,formal,Gaurav Kasbekar,NPTEL: Network Security,nptelhrd,https://www.youtube.com/watch?v=Kx1lTiMF0ww,"Uh, then an important part of network security is cryptography. That is when a sender sends information to a receiver. He or she disguises the information so that even if some user intercepts that information, they cannot gain any useful information from it. So this is known as cryptography. So first, we'll study the required mathematical background for cryptography, and then we'll study the principles of cryptography.",,0
dpbp_SD0NgvdNdjA_c0000_s000,extracted_wav/english_train/english_train_00018.wav,en-IN,train,13.278875,13.278875,24000,1,16,26.406410323877523,0.9264937043190002,-23.22803832857136,-4.213158369349812,0.0,0.45475113122171945,0.0,1.0,happy,formal,Virat Kohli,Virat Kohli Press Conference,Unknown,https://www.youtube.com/watch?v=SD0NgvdNdjA,"First of all, I take this opportunity to congratulate both Australia and my team for the wonderful series. I thought we played some outstanding cricket. A special thank you to my boys. It's been a pleasure and an honor leading them in this series the way they've played.",,0
etRcxxm3Cco_c0002_s001,extracted_wav/english_train/english_train_00020.wav,en-IN,train,29.2,29.2,24000,1,16,30.753665179979546,0.9747557044029236,-23.83125698450682,-2.9306226522067584,0.0,0.6115107913669064,0.0,1.0,neutral,conversational,Shah Rukh Khan,Shah Rukh Khan Life Lessons,Unknown,https://www.youtube.com/watch?v=etRcxxm3Cco,"I still believe that I should try to go back to that same stage where I was just excited by someone telling me you have to do this and I'm like okay let's go and do this. There was no specific story I want to tell. As a matter of fact, I feel that the kind of cinema I do is meant for everyone to enjoy and like and dislike or not learn too much from it. I'm sorry, I won't make cinema more intense than that.",,0
f7CW7S0zxv4_c0003_s003,extracted_wav/english_train/english_train_00021.wav,en-IN,train,28.6,28.6,24000,1,16,34.97959501293457,0.9683225750923157,-22.212730291517936,-5.9099769840880185,0.0,0.6379853095487933,0.0,1.0,neutral,formal,Shashi Tharoor,Shashi Tharoor Oxford Union,Oxford Union,https://www.youtube.com/watch?v=f7CW7S0zxv4,"And started of course, taking the raw materials from India and shipping back manufactured cloth, flooding the world's markets with what became the products of the dark and satanic mills of Victorian England. That meant that the weavers in India became beggars and India went from being a world famous exporter of finished cloth into an importer, went from having twenty seven percent of world trade to less than two percent. Meanwhile, colonialists like Robert Clive.",,0
nCeiVimhCaQ_c0002_s004,extracted_wav/english_train/english_train_00024.wav,en-IN,train,29.9,29.9,24000,1,16,31.264981706148667,0.9804622530937195,-23.326856244164563,-6.4945229570310286,0.0,0.6506024096385542,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das 5x5 Rule,Gaur Gopal Das,https://www.youtube.com/watch?v=nCeiVimhCaQ,"Family members praised him. Friends pointed to him as an example of success. Then one afternoon, sitting alone in a hotel room during yet another business trip, he stared out the window and felt something unexpected, emptiness. Not because he had failed, because he had succeeded at a goal he no longer cared about. Somewhere along the way, he forgot to review the map. He kept climbing without asking whether the ladder was leaning against the right wall.",,0
vf5HAEQwD5g_c0003_s000,extracted_wav/english_train/english_train_00025.wav,en-IN,train,23.0,23.0,24000,1,16,37.87781007799504,0.9718993306159973,-25.283593605359233,-3.3479664378271945,0.0,0.6135770234986945,0.0,1.0,neutral,formal,Database Speaker,NPTEL: Database Systems,nptelhrd,https://www.youtube.com/watch?v=vf5HAEQwD5g,"So when hundreds of people are trying to access these database servers from various devices across the country, it becomes a challenging issue as to how to maintain consistency of the data and also provide these people with fast response for their queries.",,0
vinpuvKfviQ_c0001_s007,extracted_wav/english_train/english_train_00026.wav,en-IN,train,28.4,28.4,24000,1,16,59.900036576215314,0.9849944710731506,-22.92664165678928,-4.640260208638839,0.0,0.7124735729386892,0.0,1.0,neutral,formal,Sudip Misra,NPTEL: Intro to IoT,nptelhrd,https://www.youtube.com/watch?v=vinpuvKfviQ,"And now let's go to our question number seven. In Arduino, what is the default starting index for an array? So these are the options and now let's check the explanation. So in explanation, arrays, the conventional starting index is zero. So the answer of our seventh question is C. And now let's go to our question number eight. What does the delay five thousand command do in a traffic signal simulation? So these are the options and now let's check the explanation. So in explanation, delay.",,0
zTwHlCmzZFI_c0060_s002,extracted_wav/english_train/english_train_00027.wav,en-IN,train,29.5,29.5,24000,1,16,39.15487342459094,0.9719306826591492,-23.133436783121965,-3.649731980402626,0.0,0.6236012207527976,0.0,1.0,neutral,conversational,Sudha Murty,Sudha Murty JLF Interview,JLF,https://www.youtube.com/watch?v=zTwHlCmzZFI,"Don't make them to run your marathon, okay? Number three, keep communication channel and in case they make faults, you should say, don't repeat this one. People who walk, I used to tell my children, people who walk, they fall. When they fall, you have to do the marham patti etcetera, then you have to walk again. It is legs are given to walk and to fall and to stand again. Ships are safest in the harbor, but they are not meant to be there.",,0
7m4zQpf3Ouo_c0023_s000,extracted_wav/english_train/english_train_00029.wav,en-IN,train,15.7,15.7,24000,1,16,27.788715828422013,0.8959774374961853,-23.509518998381168,-5.396278111070298,0.0,0.5525812619502868,0.0,1.0,neutral,formal,Ratan Tata,Ratan Tata Award Speech,Unknown,https://www.youtube.com/watch?v=7m4zQpf3Ouo,You always need to take a view that you have had the privilege of a good education. You need to give back to society some of the learning you have done to do something for your country and for society.,,0
dpbp_9dLKZZN5tSo_c0024_s000,extracted_wav/english_train/english_train_00030.wav,en-IN,train,9.9985,9.9985,24000,1,16,34.051692559609315,0.9475008249282837,-23.414005605557655,-3.1514447145969013,0.0,0.6306306306306306,0.0,1.0,neutral,formal,Anand Mahindra,Anand Mahindra Convocation Speech,Unknown,https://www.youtube.com/watch?v=9dLKZZN5tSo,"I owe this to my colleagues in the company who have transformed this business, and I would like to thank the automotive.",,0
