audio_path,raw_segment_path,language,duration_s,source_title,source_url,source_start_time_seconds,source_end_time_seconds,transcript,pipeline_emotion,pipeline_style,emotion_status,emotion_failure_reason,emotion_review_required,manual_emotion,manual_style,manual_transcript,keep_y_n,notes
data/final/a7TJzv_1icU_c0024_s000.wav,data/raw_segments/a7TJzv_1icU_c0024_s000_raw.wav,hi-IN,27.1,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,895.63,922.73,اب پھے پھرہ سے آئے گا تو یہاں چاٹھ تھا دیکھے کون کون پھس پھس سیرا ایگوں بایا آلینگ دوٹھوں بایا نہیں لے ٹینھ تھوں اور مہد ہم نہیں چاٹھوں تو چاری دھر بھی ہو گیا تو یہ دھی دھی رکھر کے راستہ بلانہ پڑھے گا ہٹ میں کتنے چمبر چار ایک دو ٹین چار ایسایڈ میں کتنے والگے دوٹھوں ایسایڈ میں بھی دوٹھوں تو ہٹ میں کتنے والگ چار.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0010_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0010_s000_raw.wav,hi-IN,8.1,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,116.11,124.21,लेकिन 1 logical imagination के रूप में यह मानना बहुत अजीब नहीं है कि इस पूरे संसार के पीछे कोई परम शक्ति हो सकती है। होनी चाहिए।,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0026_s001.wav,data/raw_segments/dpbp_pyVLK891zrE_c0026_s001_raw.wav,hi-IN,22.92,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,511.43,534.3495624999999,"तुम्हारा नाम ही अजीब है, नीलोत्पल मर्नाल type का। तो तो हां। तो मुझे लगा भाई, ये मेरा संघर्ष है। 9 दिन में कहानी लिख ली, उपन्यास लिख लिया, writer हो नहीं पा रहे हैं। फंसा हुआ है।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0033_s000.wav,data/raw_segments/a7TJzv_1icU_c0033_s000_raw.wav,hi-IN,24.1,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1395.35,1419.45,.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0031_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0031_s000_raw.wav,hi-IN,11.2,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,369.71,380.90999999999997,"सगुण धारणा दिल को बहुत सुकून देती है क्योंकि आपको ईश्वर का चेहरा दिखता है। ईश्वर शक्तिशाली है, ईश्वर दयालु है। आप परेशान होंगे तो प्रार्थना करेंगे, वह आपको help करेगा, यह सब feelings आती है। तो emotively बहुत support करता है।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0036_s002.wav,data/raw_segments/dpbp_pyVLK891zrE_c0036_s002_raw.wav,hi-IN,24.26,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,756.45,780.708875,कि निम्नलिखित में से इस किताब के लेखक कौन हैं जिसका जवाब मैं खुद था.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0033_s001.wav,data/raw_segments/a7TJzv_1icU_c0033_s001_raw.wav,hi-IN,30.0,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1419.85,1449.85,"آپ دیکھیں کہ یہ کچھ نہ آگa لگا بہت پاچھ لیٹھا رہے گا یعنی پورے سریر کے بلٹ کو پوم پھونے میں کتنا time لگتا ہے ایک مینٹ لگتا ہے بہت تر بار لگتا ہے اسی لیے doctor جو اتا ہے آپ کے دھڑھ کنوں کو دیکھتا ہے کہ ٹھیک اس پیٹھ سے دھڑھ کرا ہے کہ نہیں وانا بلٹ کو اکسی جنےٹھ ہونے میں time لگ جائے گا ایسا مچھ سو جیگا کہ یہ کھیں پاہ بلٹ آتا ہے 1,2,2,1.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0016_s000.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0016_s000_raw.wav,hi-IN,9.04,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,168.37,177.408375,"जो wait करते हैं उनको बोलते हैं agnostic, अज्ञायवादी। मैं उसी category में आता हूं कि हम wait कर रहे हैं। जब फैसला होगा होगा, तब तक हमारा काम चल रहा है उसके बिना नहीं।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0034_s001.wav,data/raw_segments/dpbp_pyVLK891zrE_c0034_s001_raw.wav,hi-IN,16.68,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,704.17,720.849875,"ठोसा कर लिया, कोई मुझे छापे ना छापे, लेकिन जैसे ही ये किताब किसी के desk पर जाएगी, वो मुझे notice करेगा क्योंकि मुझे लगता है मैंने 10 साल की यात्रा के बाद अपने आप को खोजा है।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0005_s001.wav,data/raw_segments/a7TJzv_1icU_c0005_s001_raw.wav,hi-IN,30.0,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,243.81,273.81,ویڈیگلس اور یہ رائٹ ویڈیگلس دونوں same بنتے حالکی حالکی ہم کو یہ کریفس سے دیکھنے میں نہیں لگر ہے کی same ہوگا آپ اپنے ایس آپ سے جب بنائیں گے تو same بنائیں یہ جو بائیہ νیلہ ہوتا ہے یہ موتا ہوتا ہے اس کی جو پراث ہوتی ہے یہ کافی موتی ہوتی ہے اب ہی یہ جو دائینا νیلہ ہوتا ہے اس کی پراث پتلی ہوتی ہے جیس مگہ سے یہ ہات لگتا ہے کی جو کا ہو گا ہے تو لڑھے جب بناتے ہیں نہ توی اس کو جھکا دیتے ہیں اس لیگر بڑ ہو جاتا ہے یہ ہو گیاں آپ کا نیلے آئیے بھی نیلے نیچلہ ہی.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0018_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0018_s000_raw.wav,hi-IN,5.1,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,186.45,191.54999999999998,"कुछ लोग कहते हैं कि जब तक साबित नहीं होगा, तब तक हम धार्मिक जीवन नहीं जिएंगे। कुछ कहते हैं ना,.",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0046_s001.wav,data/raw_segments/pyVLK891zrE_c0046_s001_raw.wav,hi-IN,11.86,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,1007.0500000000001,1018.9100000000001,"கרم, پر یکیم, اور اگیات سکتی پر بھی آستھا رکھیے لیکن سب سے یادہ بھروسہ آپ اپنے پر رکھیے کیوں کی گیتا میں کہا گیا ہے کہ دے ہیں اسلیں ملا ہے کہ تم கرم کرو.",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0032_s002.wav,data/raw_segments/a7TJzv_1icU_c0032_s002_raw.wav,hi-IN,29.9,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1275.91,1305.81,"就ke ya achpures sarheer mé pampu kar raya Ɛ'm sois nu itsko ˘jādē s prêtti ki z Bur hatta rawa lowe dhē parāko spam pram h烏 haf bha ats at, hei rā tha á aɟr hu thee h spherical toxic Trendi saptihi zid-flame 一˘z sabdhish kент-saf利 h�ur 风iek hinga hem بھیجنگی کا کم.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0034_s001.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0034_s001_raw.wav,hi-IN,11.46,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,451.35,462.8095,में आपके प्रश्न का जवाब यह है।,formal,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0041_s001.wav,data/raw_segments/dpbp_pyVLK891zrE_c0041_s001_raw.wav,hi-IN,22.76,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,886.61,909.36925,"से जख बाबा, अक्षत, चावल, भभूत, ये सब साथ लगा के भेजा गया था, पूरे package में Delhi भेजा गया था मुझे। ठीक है। ये आपको भी भेजा जाता होगा, आप भी Patna आए होंगे तो इस पूरा package ले के आए होंगे। है ना। सोमवार को मेरा exam भी हो तो मेरी मां तो यही कहेगी सुबह उठ के notes दोहरा लेना, ये तो नहीं कहेगी पहले डाल लेना जल।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0023_s009.wav,data/raw_segments/a7TJzv_1icU_c0023_s009_raw.wav,hi-IN,24.4,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,830.95,855.35,تھی آپ سمجھ میں آپ بلٹگ میں تو ہم آپ کو وہ جب ہوت بتا ہے تھی آپ کو بتا ہے تھی ہوت کے اندر چھے ہی سا ہوتا ہے بہتہ چیمبر چا رہتے ہیں لیکن چھے جب بلٹ جائے گا کہاں کہاں کہاں دیکھیں تو داہینا آلیند پیلا داہینا نہیں لے دوسرا آپ پھوس پھوس دھمینی تیسرا تو ایک اور ٹین تھو تو ایدروں ٹین تھو راستا ہوگا کون کون سا پھے پھرہ سے آئے گا تو پھوس پھوس سیرا.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0004_s000.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0004_s000_raw.wav,hi-IN,4.84,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,49.71,54.548875,तार्किक रूप से मेरे ख्याल से ये दोनों ही व्यक्ति गलतफहमी के शिकार हैं।,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0023_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0023_s000_raw.wav,hi-IN,16.42,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,419.71,436.129625,"फिर वो आपको बताएंगे। cricket खेल नहीं पाता है। खेलना आता ही नहीं था। भैया हम hockey के player थे। तो मैंने अपना मूल उस दिन खोजा। अपने अंदर का अनुसंधान, अपने अंदर की खोज Columbus के America खोजने से ज्यादा बड़ी खोज है। उस खोज में लगिए आप।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0014_s002.wav,data/raw_segments/a7TJzv_1icU_c0014_s002_raw.wav,hi-IN,24.3,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,402.69,426.99,یہ نώς پڑے ساریر میں بلٹ کولے کے جارہ ہے پڑے ساریر میں اب یہی جارود یہ کی یہ واپس نہ گھر جہا بتکے یہ واپس گھرے گا تو یہ بلہ بن دھے گا آئی یہ اپری جائگا تو یہ بلہ بن دھے گا تو یہ مہاد ہم نی میں جارہ ہے اس لیسے کا تھی ایروٹیک وال آئی یہ نیلا میں جارہ ہے اسے کا تھی ہم لو بائی کسپیڈ وال اب ایسے ہی فیگر ایدھر میں بلے گا.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0019_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0019_s000_raw.wav,hi-IN,6.2,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,197.19,203.39000000000001,"जब तक साबित नहीं होगा कि ईश्वर नहीं है, हम मान के चलेंगे कि है। क्योंकि मानने से हमें मनोवैज्ञानिक फायदा होता है।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0006_s000.wav,data/raw_segments/pyVLK891zrE_c0006_s000_raw.wav,hi-IN,22.7,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,82.50999999999999,105.21,B aliens are inside of a lot of investors & companies are not close to a share brought online. These are different but Sanghar is takiego point.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0033_s003.wav,data/raw_segments/a7TJzv_1icU_c0033_s003_raw.wav,hi-IN,30.0,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1453.25,1483.25,"Thu da thuva pumpu کر tha, Thu wo na Thu நیکش پرٹ میں ہم آپ کو بلٹ پریسر ECG 12 ڈ کھا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0006_s001.wav,data/raw_segments/jV4Pzz0Wz0Y_c0006_s001_raw.wav,hi-IN,8.2,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,69.23,77.43,"کیونکہ اشفر نہیں ہوتا ہے تو اشفر ہے یہ سابیٹ کرنے کی زمیداری یہ Onus of proof, Budden of proof کے اس کے اوپر ہے جو کہتا کہ اشفر ہے.",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0036_s001.wav,data/raw_segments/pyVLK891zrE_c0036_s001_raw.wav,hi-IN,9.0,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,746.95,755.95,میں مکھر جنگر میں خلاو کے سنوستہ تھا دو باتے میں نے سنوچی تھی ایک یہ کہ اس سنیمہ حال میں میرا فیلم لگے گا کہ نہیں کبھی بترا سنیمہ حال میں دوسرا.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0032_s001.wav,data/raw_segments/a7TJzv_1icU_c0032_s001_raw.wav,hi-IN,19.9,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1255.81,1275.71,وہاں کون سے ایسا ہوت کا پاٹ ہے جو بلٹ پھپرا میں پھکتا ہے تو دیکھیں رائٹ والا جو پاٹ ہے رائٹ والا جیسے یہ بلٹ آیا یہ تو پھپرا میں پھک دیا تو رائٹ پاٹ بلٹ کو کھا پمپ کرتا ہے پھپرا میں اور لیفٹ پاٹ جو ہے یہ بلٹ کو کھا پمپ کرتا ایرٹا ہے نہیں مہا دم نہیں دورا پورے سریر میں.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0028_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0028_s000_raw.wav,hi-IN,9.1,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,297.11,306.21,اُس نے کہ بھا منا وگیان کا پروفیسر بھی ہوں وگیارتے بھی ہوں اور میں مانتاوں کی ایشفر کو مان لینے سے سکون شانتی وینامدتہ زیادہ ہوتی ہے.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0012_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0012_s000_raw.wav,hi-IN,12.84,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,239.07,251.90925,"और मेरे आस पास जो 2-4 लोग पहले ये कांड कर चुके थे, वो लोग सलाह देने लगे जाइए, मस्त हो के पढ़िए, चिंता ना कीजिए। हम लोग निकल गए। उसके बाद मैं मुखर्जी नगर पहुंचा और मैंने UPSC की तैयारी शुरू की।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0031_s004.wav,data/raw_segments/a7TJzv_1icU_c0031_s004_raw.wav,hi-IN,16.66,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1209.51,1226.1699999999998,ہاٹ کو جپنپ کرتایاں پہیں تو یہ والا پھاٹھا کہیسے کھلتا ہے جیسے یہ والا پھاٹھا کھلے گا حرحاکے بلاڈوب پر جائے گا تو یہ پھاٹھا کھلتے سمے ایک آوہ جائے گی اور جیسے یہ پھاٹھا کھلتے سمے ایک آوہ جائے گی تو یہ دیکھئے ایسے بندھوتے سمے کھلتے سمے.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0012_s000.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0012_s000_raw.wav,hi-IN,7.16,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,138.82999999999998,145.98899999999998,"और जिन लोगों ने ईश्वर को साबित करने की कोशिश की है, मैंने उनके प्रमाण पढ़ लिए, उनके arguments पढ़ लिए, वो भी बहुत meaningful है नहीं।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0010_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0010_s000_raw.wav,hi-IN,16.82,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,212.54999999999998,229.3696875,और अगर पहले बन गए तो बाद में कर लेना लेकिन पढ़ना NCERT एक बार। मनोरमा Year Book एक बार पढ़ना जरूर। है ना? तो मेरा भी वही था। मैं भी घर से जब BA हो गया रांची संजीवस कॉलेज से उसके बाद मैंने पूछा घर वाले से क्या? उन्होंने कहा पूछना क्या है निकलो।,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0031_s001.wav,data/raw_segments/a7TJzv_1icU_c0031_s001_raw.wav,hi-IN,22.6,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1136.01,1158.61,ایلیکٹی قرآن جنریٹ ہوتی کیاں سے ہوتی ہے سائنو اٹریم نوڈ یعنی اس ای نوڈ سے ہوتی ہے جب کبھی یعنی اس ای نوڈ خراب ہوتا ہے کام نہیں کرتا ہے پہ یہی اس ایس ای نوڈ کی جگا پہ ایک قرآن جنریٹ کرنے والا آٹیفیسیل مسین لگا جیتا ہے جی سے ہم پیس میں کر کہتے ہیں پیس میں کر تو کوشن پوچھے گا.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0001_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0001_s000_raw.wav,hi-IN,4.2,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,30.75,34.95,अब सच देखेंगे तो पूरा 1 spectrum है। जिसमें घोर नास्तिक से लेके घोर आस्तिक के बीच में कई levels आते हैं।,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0033_s000.wav,data/raw_segments/pyVLK891zrE_c0033_s000_raw.wav,hi-IN,9.8,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,663.15,672.9499999999999,तब तो छप ही जाते। उसने फिर अपने पैसे से ISB नंबर लिया वो प्रकाशन बना और उसके बाद मेरी किताब छपी और एक साल के बाद उसी गुमनाम किताब को साहित्य अकादमी युवा अवार्ड मिला।,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0032_s004.wav,data/raw_segments/a7TJzv_1icU_c0032_s004_raw.wav,hi-IN,28.9,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1324.21,1353.11,اور اپیکس نوکیلے بھاکھ کون کیا کہتے اپیکس تو اس کو ہم لکہ کرتے اپیکس جنوڑلکی آتا کچھ پاہر جو ہم ایسے ہم ایسے ہم اس کا اپیکس اوپر ابھیس نیچے لیکن ہوت میں اولتا ہے اس کا نوکیلا بھاگ نیچے تو نیچیلہ کو کیا کہتے ہیں اپیکس اوپر وہاں لیکھ کو کیا کہتا ہم لوگ بیس کہتے ہوت کا اوپر وہاں بھاگوں گیا بیس ہو گیا سنگہ آپ جرا دھان سے دیکھے گا ہمہرے سریر میں لگ بھگ 5 لٹر بلٹ ہوتا ہے پاس سے سالے پیچھ کے لٹر کے بیچ میں ایبرے جمانیے 5 لٹر بلٹ ہوتا ہے.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0027_s001.wav,data/raw_segments/jV4Pzz0Wz0Y_c0027_s001_raw.wav,hi-IN,5.1,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,290.83,295.93,"تو پھر میں کیا دیکھوں گa, کو پرگمٹیک فیلوز فیلوز فیلوز فیلوز پرگمٹیزم کا مطلب ہے کہ جو ویہا بھاریٹ روز سے فیدھے میں ہوسکு مانیں گے.",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0028_s000.wav,data/raw_segments/pyVLK891zrE_c0028_s000_raw.wav,hi-IN,15.2,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,543.25,558.45,اکتاکہ میں نے سوصل میڈیا پر پوستے دالا کہ میں نے رائٹر بننا چاہا تھا کتاب تو میں نے لکلیا میری جی میں داریتے مجھے کوئی نہیں چھا پر آئے اب میں اپنی کتاب خود سے پبلیس کروں گا مکھر جی نگر میں اپنے دوستوں کے ساتھ تھیلے پر بیچوں گا یہ پوستے میرا.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0032_s000.wav,data/raw_segments/a7TJzv_1icU_c0032_s000_raw.wav,hi-IN,25.9,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1229.61,1255.51,یہ کہاں جاتی ہے اس آواج کو ہم کہتے لب دب کھلتا ہے بند ہوتا ہے تو اسم کیا کہتے لب دب آلا لگا کر doctor کیا چک کرتا ہے لب دب کی آواج چک کرتا ہے یہ لب دب کی آواج آ رہی ہے یا نہیں آ رہی ہے دیل جو ہوتا ہے ایک מینٹ میں بہتر با دھڑکتا ہے نورمالی یہ دھل کی دھڑک نہیں کی رہت ہے بہتر با आम समदी थे कोष्दना था पा कि...,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_pyVLK891zrE_c0025_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0025_s000_raw.wav,hi-IN,12.14,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,469.25,481.3889375,उसके बाद जब मैं उसे छपवाने निकला तो मुझे याद है 2014 के विश्व पुस्तक मेला में मुझे 27-28 प्रकाशकों ने reject किया कि अरे बाबू अभी पक्को।,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_a7TJzv_1icU_c0016_s000.wav,data/raw_segments/dpbp_a7TJzv_1icU_c0016_s000_raw.wav,hi-IN,10.27,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,439.67,449.943125,"Vena Cava। Vena Cava को हम क्या कहते हैं? Sorry, महासिरा। Vena Cava को क्या कहेंगे? महासिरा। ये शरीर से blood को लेकर आता है। और ये क्या करता है? ये...",formal,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0030_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0030_s000_raw.wav,hi-IN,17.38,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,583.6700000000001,601.0489375000001,उसके बाद मुखर्जी नगर का वो printer उसको मैंने ₹2000 advance दिया था जब मैं writer हो गया वो मुझको कह रहा था आपका पैसा बाकी है मैंने उसको proof reading किया पैसा दीजिए। वो सब अलग झगड़ा है। फिर उसको बताया कि नहीं हम ठीक-ठाक writer होंगे झगड़ा मत करो हमसे। दुकान घिरवा लेंगे। वो अलग matter था। लेकिन.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0000_s007.wav,data/raw_segments/a7TJzv_1icU_c0000_s007_raw.wav,hi-IN,28.2,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,155.10999999999999,183.31,"20-2, right ventricles and left ventricles Sanjeev, you guys have not seen any of these We understand this as the main figure And so that you can understand it very well This is the main, this is made for understanding It will be like hot, it will be on the left side If you want to understand it, then we do this for the first time The class student, you will know This is his first It is an idea, what is it? I have ordered it from here.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_pyVLK891zrE_c0020_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0020_s000_raw.wav,hi-IN,11.04,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,387.43,398.46968749999996,"लेकिन वो कविताएं नहीं थी, वो केवल मेरी रुचि थी, वो फालतू चीजें थी जिसका कोई अर्थ नहीं था, लेकिन मुझे अपना मूल जब ढूंढना था, वो तब मैंने ढूंढा जब मेरा UPSC का अटेम्प्ट खत्म हो गया।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
